step,track_lin_vel_xy_exp,track_ang_vel_z_exp,lin_vel_z_l2,ang_vel_xy_l2,dof_torques_l2,dof_acc_l2,action_rate_l2,flat_orientation_l2,dof_pos_limits,termination_penalty,curr_vel,cmd_vel_given,track_lin_vel_xy,joint_angles,joint_symmetry_reward,stride_consistency,torso_orientation,phase_contact,phase_contact_per_cycle,alternation_contact,progressive_step,foot_cycle_sym,symmetric_foot_airtime,feet_no_slip_condition,com_step_reward,paper_cycle_reward,alive,curr_x_L,curr_x_R,curr_z_L,curr_z_R,left_target,rcs_phase_with_place,right_target,policy[0],policy[1],policy[2],policy[3],policy[4],policy[5],policy[6],policy[7],policy[8],policy[9],policy[10],policy[11],policy[12],policy[13],policy[14],policy[15],policy[16],policy[17],policy[18],policy[19],policy[20],policy[21],policy[22],policy[23],policy[24],policy[25],policy[26],policy[27],policy[28],policy[29],policy[30],policy[31],policy[32],critic[0],critic[1],critic[2],critic[3],critic[4],critic[5],critic[6],critic[7],critic[8],critic[9],critic[10],critic[11],critic[12],critic[13],critic[14],critic[15],critic[16],critic[17],critic[18],critic[19],critic[20],critic[21],critic[22],critic[23],critic[24],critic[25],critic[26],critic[27],critic[28],critic[29],critic[30],critic[31],critic[32],critic[33],critic[34],critic[35]
674,0.0003030710213351995,0.5,0.0,0.0,-3.265605926513672,-3.8631638744845986e-05,-0.029966985806822777,0.0,-0.6981384754180908,0.0,-1.3761657091659885e-10,0.0,0.00011036449723178521,-3.6225697994232178,-14.447307586669922,-14.431628227233887,8.0,0.0,0.0,4.0,0.0,0.0,-12.0,-0.006074771750718355,0.0,34.40552520751953,0.15000000596046448,-1.1893578344412958e-09,-1.2247413083699143e-09,4.5779660444444925e-12,1.665843678277934e-11,2.7168845298519706e-11,75.3839340209961,3.1980133818887424e-11,-0.06903038918972015,-0.1472937911748886,0.16456259787082672,0.1327146738767624,-0.042487598955631256,-1.0368425846099854,0.0,0.0,0.0,0.39909982681274414,-12.674298286437988,0.10376361012458801,-1.2938021421432495,-0.21868394315242767,1.2337961196899414,-0.021554600447416306,0.026572560891509056,-0.106473408639431,-0.006164729595184326,-0.322683721780777,0.4302108883857727,0.2425358146429062,-0.02146776020526886,-1.427605152130127,0.04743412137031555,14.946027755737305,-0.5136289596557617,-0.6494477987289429,0.7604061365127563,0.27168846130371094,-0.04577966034412384,0.31980133056640625,-0.16658437252044678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
675,1.2196970828881604e-06,0.5,0.0,0.0,-3.3692359924316406,-0.009577351622283459,-0.21804720163345337,0.0,-0.19493281841278076,0.0,-1.5919182638768348e-10,0.0,4.7185585572151467e-07,-3.193798542022705,-14.447307586669922,-14.431628227233887,8.0,0.0,0.0,4.0,0.0,0.0,-12.0,-0.13016358017921448,0.0,33.621131896972656,0.15000000596046448,-1.1894231155551438e-09,-1.2345633404464706e-09,4.547363787604786e-12,1.3620390405810756e-11,2.7234077840110338e-11,73.18518829345703,4.180221446770105e-11,0.14839155972003937,-1.5300573110580444,0.1937159150838852,0.12023280560970306,0.037787456065416336,-1.0177764892578125,0.0,0.0,0.0,0.40464138984680176,-12.707314491271973,0.07173866033554077,-1.3306934833526611,-0.1284806877374649,1.2479000091552734,0.08103787153959274,0.029206549748778343,-0.14265047013759613,-0.2003776580095291,-0.014634954743087292,0.40074703097343445,0.020667029544711113,0.4657537043094635,-1.211742639541626,0.020280778408050537,10.940472602844238,1.8765414953231812,-0.522503137588501,0.8526373505592346,0.2723407745361328,-0.04547363519668579,0.41802215576171875,-0.13620389997959137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
676,0.0001120759843615815,0.5,0.0,0.0,-5.579570293426514,-0.11379788815975189,-1.4472622871398926,0.0,0.0,0.0,-1.7102355642784062e-10,0.0,9.448415312363068e-07,-2.7485225200653076,-14.447307586669922,-14.431628227233887,8.0,0.0,0.0,4.0,0.0,0.0,-12.0,-2.810389757156372,0.0,31.905492782592773,0.15000000596046448,-1.1906313712728434e-09,-1.2399266058338299e-09,4.37756298224401e-12,1.054349576395941e-11,2.8442382130067223e-11,60.89181900024414,4.716558046902186e-11,0.045951053500175476,-0.431885689496994,0.043126389384269714,0.06206667050719261,-0.031080886721611023,-0.972580075263977,0.0,0.0,0.0,0.4148917496204376,-12.742588996887207,0.05676087737083435,-1.2777206897735596,-0.12352543324232101,1.165230393409729,0.17088860273361206,0.03558732196688652,-0.1819399744272232,-0.09568154811859131,0.14286629855632782,-0.25693023204803467,-0.23080192506313324,0.5311734676361084,-0.8472979664802551,-0.6148096323013306,-0.6550774574279785,4.996363162994385,-0.3826865553855896,0.9238782525062561,0.284423828125,-0.04377563297748566,0.47165584564208984,-0.10543496906757355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
677,2.082126457025879e-06,0.5,0.0,0.0,-4.974496841430664,-0.0010744447354227304,-0.46953991055488586,0.0,0.0,0.0,-1.6281884174240702e-10,0.0,3.667611849778041e-07,-2.2770705223083496,-14.447307586669922,-14.431628227233887,8.0,0.0,0.0,4.0,0.0,0.0,-12.0,-3.074387550354004,0.0,27.33890724182129,0.15000000596046448,-1.1925304077564647e-09,-1.2400380722255022e-09,4.3153779161198e-12,7.079481532251686e-12,3.034143422619984e-11,41.781158447265625,4.7276970532861284e-11,-0.07300843298435211,-1.3499090671539307,-0.1355413943529129,0.06317503750324249,-0.03188589587807655,-0.9791615009307861,0.0,0.0,0.0,0.43141287565231323,-12.780595779418945,0.04301773011684418,-1.231634259223938,-0.20732519030570984,1.088730812072754,0.28603965044021606,-0.006566548254340887,-0.1455317586660385,-0.10907822102308273,0.28940334916114807,-0.32541903853416443,-0.39298373460769653,0.5426549911499023,-0.9326713681221008,-1.7060658931732178,-7.166500091552734,3.1640849113464355,-0.23344674706459045,0.9723696112632751,0.30341434478759766,-0.043153777718544006,0.47276973724365234,-0.07079482078552246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
678,1.2654999409278389e-05,0.5,0.0,0.0,-4.800989627838135,-0.24048557877540588,-0.004143040161579847,0.0,0.0,0.0,-1.7567150512043384e-10,0.0,1.476964825997129e-07,-1.8918888568878174,-14.447307586669922,-4.286136627197266,8.0,0.0,0.0,4.0,0.0,0.0,-12.0,-1.00336754322052,0.0,-13.147521018981934,0.15000000596046448,-1.1942781208418296e-09,-1.2388621239978193e-09,4.188476388639062e-12,3.602072633224207e-12,3.20891369032239e-11,-1.8262503147125244,4.6100998019049655e-11,0.019378989934921265,-0.8521994948387146,-0.17688076198101044,0.040736619383096695,0.049040619283914566,-1.0221470594406128,0.0,0.0,0.0,0.4232664406299591,-12.810107231140137,0.025021692737936974,-1.175241470336914,-0.2771523594856262,1.001786470413208,0.3825376033782959,0.02291758731007576,-0.18253473937511444,-0.11178753525018692,0.19288574159145355,-0.1376829445362091,-0.3181762993335724,0.09402713924646378,-1.0643885135650635,-2.2797558307647705,-7.248561859130859,3.4112696647644043,-0.07845854014158249,0.9969173669815063,0.3208913803100586,-0.04188476502895355,0.4610099792480469,-0.03602072596549988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
679,0.0005767529364675283,0.5,0.0,0.0,-4.951612949371338,-0.005129456985741854,-0.0005750869167968631,0.0,0.0,0.0,-1.5536481823286152e-10,0.0,1.8511707821744494e-05,-1.8100606203079224,-15.483847618103027,-4.286136627197266,8.0,0.0,0.0,4.0,0.0,0.0,-6.0,-0.08058315515518188,0.0,13.146831512451172,0.15000000596046448,-1.1986096559724047e-09,-1.2389798076384295e-09,4.841230714924816e-12,3.5289614112865575e-12,-4.697265840181153e-11,1.7887651920318604,4.621868165965992e-11,-0.004329696297645569,0.2909037470817566,0.031059592962265015,0.06454069912433624,0.02395022287964821,-0.9655566811561584,0.0,0.0,0.0,0.43086832761764526,-12.83627700805664,0.027486750856041908,-1.1210094690322876,-0.3397327959537506,0.9180618524551392,0.3975718021392822,-0.042858559638261795,-0.16990624368190765,0.0827394649386406,0.28051355481147766,-0.3334084153175354,-0.44863492250442505,0.1909775286912918,-0.8793517351150513,-2.188882827758789,-7.1261420249938965,3.416325807571411,0.07845401018857956,0.996917724609375,-0.4697265625,-0.04841230809688568,0.4621868133544922,-0.035289615392684937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
680,0.00043699200614355505,0.5,0.0,0.0,-4.868719577789307,-0.0002471530460752547,-0.014668801799416542,0.0,0.0,0.0,-1.3755442618279545e-10,0.0,0.00013412382395472378,-1.6097211837768555,-15.483847618103027,-4.286136627197266,8.0,0.0,0.0,4.0,0.0,0.0,-6.0,-0.0029737050645053387,0.0,27.338680267333984,0.15000000596046448,-1.205104016577252e-09,-1.2390219961133653e-09,5.2832065979002696e-12,3.5126209666641595e-12,-4.0478228408025174e-11,3.6916792392730713,4.626083544012616e-11,0.038050636649131775,0.1278269737958908,0.19925396144390106,0.026044566184282303,0.033571209758520126,-1.0428595542907715,0.0,0.0,0.0,0.40796777606010437,-12.864899635314941,0.026183700188994408,-1.0449340343475342,-0.4217459559440613,0.8441911339759827,0.46881258487701416,-0.09183872491121292,-0.12717491388320923,0.05472687631845474,0.3802616596221924,-0.3708970248699188,-0.3837575912475586,0.3301548659801483,-0.7891287207603455,-2.1028711795806885,-6.85792875289917,2.2418456077575684,0.23344232141971588,0.9723706841468811,-0.4047822952270508,-0.052832067012786865,0.46260833740234375,-0.0351262092590332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
681,0.00039276242023333907,0.5,0.0,0.0,-4.862275123596191,-0.00010618722444633022,-0.0021110239904373884,0.0,0.0,0.0,-1.3944705112844957e-10,0.0,0.00010194896458415315,-1.4274253845214844,-15.483847618103027,-4.286136627197266,8.0,0.0,0.0,4.0,0.0,0.0,-6.0,-0.0021385522559285164,0.0,31.905412673950195,0.15000000596046448,-1.2114562686349473e-09,-1.23902310633639e-09,6.087929205894627e-12,3.5111575105717385e-12,-3.412609084207929e-11,4.30752420425415,4.62619803576203e-11,0.039691001176834106,-0.12751182913780212,0.1414126306772232,0.04203670844435692,0.020079340785741806,-1.0049906969070435,0.0,0.0,0.0,0.3957538902759552,-12.898111343383789,0.04219834506511688,-0.9726800322532654,-0.5052115321159363,0.758228600025177,0.5383008718490601,-0.08935584872961044,-0.12202531099319458,-0.040676284581422806,0.4297291934490204,-0.3514489233493805,-0.3437751531600952,0.40733543038368225,-0.7130163311958313,-2.1669301986694336,-6.652596473693848,2.6406493186950684,0.38268235325813293,0.9238799810409546,-0.3412609100341797,-0.060879290103912354,0.4626197814941406,-0.035111576318740845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
682,0.00040628723218105733,0.5,0.0,0.0,-4.893665313720703,-2.6782709028339013e-05,-0.0018160577164962888,0.0,0.0,0.0,-1.3989956415549898e-10,0.0,9.843479347182438e-05,-1.2932361364364624,-15.483847618103027,-4.286136627197266,8.0,0.0,0.0,4.0,0.0,0.0,-6.0,-0.0072369324043393135,0.0,33.62110137939453,0.15000000596046448,-1.217620670956876e-09,-1.2390078962809525e-09,7.1143490404379506e-12,3.5166650407675304e-12,-2.7961731888237473e-11,4.551477432250977,4.6246909080061016e-11,-0.1255849301815033,-0.06439559161663055,0.05956976115703583,0.015934843569993973,-0.03379885479807854,-1.0315696001052856,0.0,0.0,0.0,0.3871007561683655,-12.917608261108398,0.04021104425191879,-0.8887426853179932,-0.5793598294258118,0.6952899098396301,0.6110537648200989,-0.09804575145244598,-0.12770287692546844,0.04416004568338394,0.4498961865901947,-0.44428420066833496,-0.37851211428642273,0.44873592257499695,-0.6150924563407898,-2.160717248916626,-6.840681076049805,3.010246753692627,0.5224992632865906,0.8526397347450256,-0.2796173095703125,-0.0711434930562973,0.46246910095214844,-0.035166651010513306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
683,0.00040443125180900097,0.5,0.0,0.0,-4.85958194732666,-1.6355155821656808e-05,-0.0008598098065704107,0.0,0.0,0.0,-1.3973440460279818e-10,0.0,0.00010010770347435027,-1.2430646419525146,-15.483847618103027,-4.286136627197266,8.0,0.0,0.0,4.0,0.0,0.0,-6.0,-0.013299907557666302,0.0,34.4055061340332,0.15000000596046448,-1.2237303392836907e-09,-1.2389839154636206e-09,8.231815402937048e-12,3.5263597597534613e-12,-2.1852110398956626e-11,4.6778564453125,4.622277907651018e-11,0.1935446411371231,-0.15793092548847198,-0.09255283325910568,0.02838587388396263,0.039802756160497665,-1.045455813407898,0.0,0.0,0.0,0.37617096304893494,-12.936494827270508,0.046625107526779175,-0.810143768787384,-0.6532600522041321,0.5970924496650696,0.7102383971214294,-0.07821552455425262,-0.1379367560148239,-0.003853681730106473,0.41454240679740906,-0.43030795454978943,-0.41628119349479675,0.4837842881679535,-0.5546450018882751,-2.173021078109741,-6.9065022468566895,3.2892508506774902,0.6494443416595459,0.7604091167449951,-0.2185211181640625,-0.08231815695762634,0.46222782135009766,-0.03526359796524048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
684,0.00038832228165119886,0.5,0.0,0.0,-4.913409233093262,-1.3874458090867847e-05,-0.0017610294744372368,0.0,0.0,0.0,-1.399041993366268e-10,0.0,9.609130211174488e-05,-1.272628664970398,-15.483847618103027,-4.286136627197266,8.0,0.0,0.0,4.0,0.0,0.0,-6.0,-0.018964914605021477,0.0,34.81588363647461,0.15000000596046448,-1.2297827201024347e-09,-1.238953051263536e-09,9.407425359542199e-12,3.5387871018949246e-12,-1.57997139677013e-11,4.7599263191223145,4.619188018195608e-11,-0.16935212910175323,-0.13414929807186127,-0.012726768851280212,0.06341552734375,-0.013110212981700897,-0.9915241599082947,0.0,0.0,0.0,0.3660600185394287,-12.97899055480957,0.03754361718893051,-0.7387985587120056,-0.741850733757019,0.5202159285545349,0.7845513820648193,-0.005864626262336969,-0.1464807391166687,-0.04968642815947533,0.36867156624794006,-0.3830658793449402,-0.39474913477897644,0.43595942854881287,-0.445304274559021,-2.168346643447876,-6.877480506896973,3.6933343410491943,0.760404109954834,0.6494502425193787,-0.15799713134765625,-0.09407426416873932,0.46191883087158203,-0.03538787364959717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
685,0.0003594431618694216,0.5,0.0,0.0,-4.982690811157227,-1.32007753563812e-05,-0.0008164020255208015,0.0,0.0,0.0,-1.4039713835956036e-10,0.0,8.713823626749218e-05,-1.3566635847091675,-15.483847618103027,-4.286136627197266,8.0,0.0,0.0,4.0,0.0,0.0,-6.0,-0.023465925827622414,0.0,35.0486946105957,0.15000000596046448,-1.2357599388224116e-09,-1.2389166359483283e-09,1.061794315665443e-11,3.5528496377529306e-12,-9.822464022701816e-12,4.823145389556885,4.615545098896057e-11,0.17696912586688995,-0.15308254957199097,-0.09009063243865967,-0.003907296806573868,0.04775672033429146,-1.0225231647491455,0.0,0.0,0.0,0.36954954266548157,-13.008829116821289,0.041240543127059937,-0.653743326663971,-0.8218879103660583,0.44241565465927124,0.8765759468078613,0.02535068988800049,-0.15428288280963898,-0.0316365584731102,0.37191158533096313,-0.38527780771255493,-0.4467191696166992,0.5023385882377625,-0.3365999460220337,-2.0969839096069336,-6.70838737487793,3.8834354877471924,0.8526396751403809,0.5224993228912354,-0.09822463989257812,-0.10617943108081818,0.46155452728271484,-0.03552849590778351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
686,0.0003232299641240388,0.5,0.0,0.0,-4.931362152099609,-2.1430949345813133e-05,-0.0024106651544570923,0.0,0.0,0.0,-1.4118557711828572e-10,0.0,7.516643381677568e-05,-1.5305001735687256,-15.483847618103027,-4.286136627197266,8.0,0.0,0.0,4.0,0.0,0.0,-6.0,-0.026149000972509384,0.0,35.185001373291016,0.15000000596046448,-1.2416399020054314e-09,-1.238877445075559e-09,1.1842436753450869e-11,3.569073855902438e-12,-3.942489563979468e-12,4.875927925109863,4.611625664674435e-11,0.15663407742977142,-0.09327700734138489,0.1295471340417862,0.03693673387169838,-0.03743552416563034,-1.0153621435165405,0.0,0.0,0.0,0.36385661363601685,-13.025984764099121,0.0323687419295311,-0.5720997452735901,-0.8928945660591125,0.37121492624282837,0.9851968884468079,-0.03921141102910042,-0.11256032437086105,-0.03622782230377197,0.40382829308509827,-0.3887535631656647,-0.3699427843093872,0.4286769926548004,-0.2771158218383789,-2.0880022048950195,-6.432200908660889,4.28489351272583,0.9238799214363098,0.3826824426651001,-0.039424896240234375,-0.11842437088489532,0.4611625671386719,-0.03569073975086212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
687,0.0002746625104919076,0.5,0.0,0.0,-5.344161033630371,-1.6632517144898884e-05,-0.0025460298638790846,0.0,0.0,0.0,-1.4232075240538933e-10,0.0,6.039233994670212e-05,-1.7935606241226196,-15.483847618103027,-4.286136627197266,8.0,0.0,0.0,4.0,0.0,0.0,-6.0,-0.028223203495144844,0.0,35.2618408203125,0.15000000596046448,-1.2473994059902793e-09,-1.2388369219351603e-09,1.3053167054188908e-11,3.5844370006865578e-12,1.8170355628108203e-12,4.922061920166016,4.6075816773072376e-11,-0.16780269145965576,0.033281877636909485,-0.13444212079048157,0.0459202341735363,0.029636558145284653,-1.030668020248413,0.0,0.0,0.0,0.35719314217567444,-13.06670093536377,0.028606252744793892,-0.49180757999420166,-0.9708760976791382,0.2928326427936554,1.0654895305633545,0.03771349787712097,-0.15915219485759735,0.03379186987876892,0.38353094458580017,-0.4229183793067932,-0.42247435450553894,0.5037328600883484,-0.07842275500297546,-1.9672763347625732,-6.095020294189453,4.579611301422119,0.9723688364028931,0.23344983160495758,0.01817035675048828,-0.1305316686630249,0.4607582092285156,-0.03584437072277069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
688,0.00021956766431685537,0.5,0.0,0.0,-5.294205665588379,-1.6397249055444263e-05,-0.003911707084625959,0.0,0.0,0.0,-1.4395450109727648e-10,0.0,4.423288919497281e-05,-2.1250557899475098,-15.483847618103027,-4.286136627197266,8.0,0.0,0.0,4.0,0.0,0.0,-6.0,-0.02823781408369541,0.0,35.29669952392578,0.15000000596046448,-1.2530048110193093e-09,-1.2387932901702925e-09,1.4227783014242323e-11,3.6000356341825412e-12,7.422446338112287e-12,4.965617656707764,4.603213990539423e-11,0.05874241888523102,-0.042024433612823486,-0.17611464858055115,0.07423117756843567,0.024893876165151596,-0.988163411617279,0.0,0.0,0.0,0.3620815575122833,-13.079238891601562,0.026148410513997078,-0.40435922145843506,-1.06035315990448,0.2125360667705536,1.1704350709915161,0.022460222244262695,-0.11304694414138794,0.020895106717944145,0.3737085461616516,-0.36865290999412537,-0.38457757234573364,0.4837148189544678,-0.00935361161828041,-1.8874716758728027,-5.481088638305664,4.635462284088135,0.9969171285629272,0.07846170663833618,0.07422447204589844,-0.14227783679962158,0.46032142639160156,-0.03600035607814789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
689,0.0001652729115448892,0.5,0.0,0.0,-5.521252155303955,-1.69901813933393e-05,-0.006104193162173033,0.0,0.0,0.0,-1.4608994569620393e-10,0.0,2.9475319024641067e-05,-2.5332119464874268,-15.483847618103027,-4.286136627197266,8.0,0.0,0.0,4.0,0.0,0.0,-6.0,-0.02627684362232685,0.0,35.29669952392578,0.15000000596046448,-1.2584310260521647e-09,-1.2387499914723321e-09,1.5337163830619893e-11,3.6152587000459757e-12,1.2848663105691216e-11,5.00424337387085,4.5988848146327754e-11,-0.1508542001247406,-0.3719446361064911,-0.07081632316112518,0.02516452595591545,0.029794614762067795,-1.0437825918197632,0.0,0.0,0.0,0.377641499042511,-13.11755084991455,0.03576883673667908,-0.32555219531059265,-1.1391730308532715,0.13044404983520508,1.2611316442489624,-0.002213037107139826,-0.1390211135149002,-0.01493346132338047,0.3993859887123108,-0.44241848587989807,-0.36076393723487854,0.49346622824668884,0.11693407595157623,-1.7558033466339111,-4.770096302032471,4.9030890464782715,0.9969173669815063,-0.07845845073461533,0.12848663330078125,-0.153371661901474,0.4598884582519531,-0.036152586340904236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
690,0.0001152527256635949,0.5,0.0,0.0,-4.763522148132324,-1.571173925185576e-05,-0.013845561072230339,0.0,-0.32829344272613525,0.0,-1.487550221890288e-10,0.0,1.7611646399018355e-05,-3.0357909202575684,-15.483847618103027,-4.286136627197266,8.0,0.0,0.0,4.0,0.0,0.0,-6.0,-0.02192065492272377,0.0,35.2618408203125,0.15000000596046448,-1.2636551804945384e-09,-1.2387069148189767e-09,1.635208288219836e-11,3.628891675003243e-12,1.8072796731383178e-11,5.037999629974365,4.5945837412464385e-11,-0.15213385224342346,-0.32358318567276,-0.11077135056257248,0.06665083765983582,-0.011242449283599854,-1.0298675298690796,0.0,0.0,0.0,0.37788933515548706,-13.138802528381348,0.026193877682089806,-0.2582780718803406,-1.211614966392517,0.040044866502285004,1.3486658334732056,0.0604282021522522,-0.1604296714067459,-0.0096863629296422,0.358163982629776,-0.4331619441509247,-0.39766713976860046,0.5176813006401062,0.08855181932449341,-1.760777235031128,-3.623335599899292,5.165130615234375,0.9723696112632751,-0.2334466576576233,0.18072795867919922,-0.16352082788944244,0.4594583511352539,-0.03628891706466675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
691,6.952574767637998e-05,0.5,0.0,0.0,-3.562796115875244,-0.15798403322696686,-0.01831790618598461,0.0,-0.6981348395347595,0.0,-1.522244413854068e-10,0.0,8.763721780269407e-06,-3.6476943492889404,-15.483847618103027,-4.286136627197266,8.0,0.0,0.0,4.0,0.0,0.0,-6.0,0.0,0.0,0.0,0.15000000596046448,-1.268807059418009e-09,-1.2386707215483739e-09,1.7090421092214036e-11,3.6438482439726805e-12,2.3224640960384235e-11,0.0,4.5909592100157326e-11,-0.11025895923376083,-0.43897145986557007,0.015569493174552917,-0.025247888639569283,-0.039079099893569946,-0.9663606882095337,0.0,0.0,0.0,0.3853185772895813,-13.166366577148438,0.014497051015496254,-0.18142813444137573,-1.2899781465530396,-0.018723055720329285,1.4453617334365845,0.060505568981170654,-0.20110495388507843,-0.05862897261977196,0.34432968497276306,-0.4124789237976074,0.0025017261505126953,0.5015439391136169,0.09109553694725037,-1.6504812240600586,-2.2799184322357178,5.043272495269775,0.9238811731338501,-0.38267943263053894,0.23224639892578125,-0.17090420424938202,0.45909595489501953,-0.0364384800195694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
692,0.0001372580009046942,0.5,0.0,0.0,-1.7486323118209839,-0.0006272036698646843,-0.04641926288604736,0.0,-0.6981343030929565,0.0,-1.5246917617339761e-10,0.0,1.2115823665226344e-05,-3.8811585903167725,-15.483847618103027,-16.0,8.0,0.0,0.0,-19.999998092651367,0.0,0.0,-6.0,-0.004960843361914158,0.0,35.0487060546875,0.15000000596046448,-1.2756238287892074e-09,-1.2386354164561908e-09,1.5720794457885212e-11,3.6531927656568985e-12,3.0041410331582696e-11,5.071960926055908,4.587431129410291e-11,-0.16842223703861237,-0.12766094505786896,0.1184924989938736,-0.020125195384025574,-0.049924109131097794,-1.011025071144104,0.0,0.0,0.0,0.4034493863582611,-13.207499504089355,0.0239234771579504,-0.10733664780855179,-1.3716671466827393,-0.03573141247034073,1.550421118736267,0.047187138348817825,-0.1894015520811081,-0.06854072213172913,0.3035411834716797,-0.43911677598953247,0.02541794255375862,0.47792550921440125,0.0029536597430706024,-1.6018571853637695,-0.13116486370563507,4.922232627868652,0.8526414036750793,-0.5224965810775757,0.3004140853881836,-0.15720795094966888,0.4587430953979492,-0.036531925201416016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
693,3.785830358538078e-06,0.5,0.0,0.0,-3.5672924518585205,-0.0016973013989627361,-0.06803836673498154,0.0,-0.297853946685791,0.0,-1.601327404010533e-10,0.0,7.13635074589547e-07,-3.631117582321167,-15.483847618103027,-16.0,8.0,0.0,0.0,-19.999998092651367,0.0,0.0,-6.0,-0.004282072186470032,0.0,34.81589126586914,0.15000000596046448,-1.2833212270635386e-09,-1.2386307535194874e-09,1.2529428883301108e-11,3.659089090751744e-12,3.773889534208763e-11,5.04215669631958,4.586963794905863e-11,-0.06674233078956604,-1.1450245380401611,-0.06250956654548645,0.048857685178518295,0.03687804564833641,-1.0015430450439453,0.0,0.0,0.0,0.4193214178085327,-13.236822128295898,0.008719969540834427,-0.05177856236696243,-1.4401731491088867,0.04982399940490723,1.6137762069702148,0.03255658969283104,-0.14640465378761292,-0.07696503400802612,0.26871809363365173,-0.1997641623020172,0.37676721811294556,0.28940874338150024,-0.057136159390211105,-1.3907960653305054,2.2501168251037598,3.880513906478882,0.7604061961174011,-0.6494477391242981,0.37738895416259766,-0.1252942979335785,0.4586963653564453,-0.03659088909626007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
694,2.18363993553794e-10,0.5,0.0,0.0,-4.605474472045898,-0.006371298339217901,-0.060851506888866425,0.0,0.0,0.0,-2.0032807357406313e-10,0.0,1.211541717643927e-11,-3.3625476360321045,-15.483847618103027,-16.0,8.0,0.0,0.0,-19.999998092651367,0.0,0.0,-6.0,-2.2253623008728027,0.0,34.40552520751953,0.15000000596046448,-1.2873783150624263e-09,-1.23895638193261e-09,9.548944968074125e-12,3.6279126404414885e-12,4.1795920890930205e-11,4.694925308227539,4.619522125937081e-11,0.009545236825942993,-3.3170578479766846,-0.13593190908432007,-0.038827501237392426,-0.02489711157977581,-1.039082646369934,0.0,0.0,0.0,0.43516552448272705,-13.283401489257812,-0.05439814180135727,-0.02344128116965294,-1.4449870586395264,0.13312190771102905,1.6910244226455688,0.09076104313135147,-0.25358471274375916,-0.27804020047187805,0.13112102448940277,0.12119334936141968,0.4371986389160156,0.49824783205986023,-0.19221770763397217,-1.1079235076904297,4.447300434112549,2.803819179534912,0.6494526267051697,-0.7604020237922668,0.41795921325683594,-0.09548945724964142,0.46195220947265625,-0.03627912700176239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
695,4.28592466050759e-06,0.5,0.0,0.0,-3.3432631492614746,-0.001277601346373558,-0.035239338874816895,0.0,0.0,0.0,-2.1180743270399205e-10,0.0,2.919895991659871e-10,-3.0161852836608887,-15.483847618103027,-16.0,8.0,0.0,0.0,-19.999998092651367,0.0,0.0,-6.0,0.0,0.0,0.0,0.15000000596046448,-1.2873836441329445e-09,-1.2393951420719418e-09,6.1198741387047395e-12,3.7178159856265935e-12,4.1801263839236213e-11,0.0,4.6634002215384385e-11,-0.18452489376068115,-1.1378200054168701,0.03450338542461395,-0.08360347151756287,0.006417714059352875,-1.0157179832458496,0.0,0.0,0.0,0.45073097944259644,-13.318117141723633,-0.07725109905004501,-0.059088222682476044,-1.4788655042648315,0.2065611630678177,1.7406328916549683,0.07467386871576309,-0.1857084333896637,-0.16212953627109528,-0.35277485847473145,-0.09855170547962189,0.40723371505737305,0.5304368138313293,-0.30990010499954224,-1.4503099918365479,6.2889509201049805,2.769470691680908,0.522502064704895,-0.8526380062103271,0.4180126190185547,-0.06119874119758606,0.4663400650024414,-0.0371781587600708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
