step,track_lin_vel_xy_exp,track_ang_vel_z_exp,lin_vel_z_l2,ang_vel_xy_l2,dof_torques_l2,dof_acc_l2,action_rate_l2,flat_orientation_l2,dof_pos_limits,termination_penalty,curr_vel,cmd_vel_given,track_lin_vel_xy,joint_angles,joint_symmetry_reward,stride_consistency,torso_orientation,phase_contact,phase_contact_per_cycle,alternation_contact,progressive_step,foot_cycle_sym,symmetric_foot_airtime,feet_no_slip_condition,com_step_reward,paper_cycle_reward,alive,curr_x_L,curr_x_R,curr_z_L,curr_z_R,left_target,rcs_phase_with_place,right_target,policy[0],policy[1],policy[2],policy[3],policy[4],policy[5],policy[6],policy[7],policy[8],policy[9],policy[10],policy[11],policy[12],policy[13],policy[14],policy[15],policy[16],policy[17],policy[18],policy[19],policy[20],policy[21],policy[22],policy[23],policy[24],policy[25],policy[26],policy[27],policy[28],critic[0],critic[1],critic[2],critic[3],critic[4],critic[5],critic[6],critic[7],critic[8],critic[9],critic[10],critic[11],critic[12],critic[13],critic[14],critic[15],critic[16],critic[17],critic[18],critic[19],critic[20],critic[21],critic[22],critic[23],critic[24],critic[25],critic[26],critic[27],critic[28],critic[29],critic[30],critic[31]
1086,0.996134340763092,0.5,0.0,0.0,-3.200531482696533,-8.697458542883396e-05,-0.015296132303774357,0.0,-0.3750583529472351,0.0,-8.293020437033505e-11,-7.482666569691432e-11,19.488304138183594,-0.5284790992736816,-20.040597915649414,-6.013469219207764,8.0,0.0,0.0,4.0,4.0,0.0,8.0,-0.05539814010262489,0.0,35.185001373291016,0.15000000596046448,-1.3445441982007367e-10,-1.2202817922801756e-10,8.03103070157185e-12,3.852053225006369e-12,-2.744921477615403e-11,261.8475036621094,-1.1527490767493376e-11,0.10610957443714142,0.06212194263935089,-0.15117329359054565,0.031608808785676956,0.002846725285053253,-0.9893319010734558,-1.4965333938598633,0.0,0.0,0.3319527208805084,-0.85843825340271,0.014544608071446419,-0.21667605638504028,-0.05525466054677963,0.6102357506752014,-0.009791401214897633,-0.006853875704109669,-0.10518898069858551,-0.0011308313114568591,0.08526525646448135,-0.1282210350036621,0.38278627395629883,-0.03912631422281265,-0.17198961973190308,-0.10520622134208679,9.88668441772461,-17.38199234008789,0.9238780736923218,0.3826870024204254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1087,0.976297914981842,0.5,0.0,0.0,-3.2001354694366455,-2.5262017516070046e-05,-0.021886276081204414,0.0,-0.37507736682891846,0.0,-7.979130550728186e-11,-7.482666569691432e-11,19.57086181640625,-0.6258471608161926,-20.040597915649414,-6.013469219207764,8.0,0.0,0.0,4.0,4.0,0.0,8.0,-0.05344487726688385,0.0,35.2618408203125,0.15000000596046448,-1.410434685711337e-10,-1.2209459832046576e-10,9.735925607379237e-12,3.84884051712886e-12,-2.0860171229264424e-11,263.23486328125,-1.1461079481300818e-11,0.12362991273403168,-0.3384740948677063,-0.1435113102197647,0.02278657630085945,0.0154002346098423,-1.0309107303619385,-1.4965333938598633,0.0,0.0,0.33145254850387573,-0.8870310187339783,0.024223199114203453,-0.1830512136220932,-0.0874951109290123,0.6752246618270874,0.008620144799351692,-0.036243852227926254,-0.09861861914396286,-0.029977381229400635,0.13078056275844574,-0.03152039647102356,0.3945508599281311,-0.01706683076918125,-0.12215383350849152,-0.11370392143726349,8.765495300292969,-18.345842361450195,0.9723677039146423,0.2334546148777008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1088,0.9532092213630676,0.5,0.0,0.0,-3.2027642726898193,-3.195249882992357e-05,-0.011807567439973354,0.0,-0.3752318322658539,0.0,-8.385121069709456e-11,-7.482666569691432e-11,18.86581802368164,-0.7415992617607117,-20.040597915649414,-6.013469219207764,8.0,0.0,0.0,4.0,4.0,0.0,8.0,-0.05142867565155029,0.0,35.29669952392578,0.15000000596046448,-1.4753978594406192e-10,-1.221614198687604e-10,1.1902535380914347e-11,3.84463207797614e-12,-1.4363849519527516e-11,264.3182067871094,-1.1394261402453143e-11,-0.007576510310173035,-0.35531455278396606,-0.07577480375766754,0.012189902365207672,0.0003706812858581543,-0.9587597250938416,-1.4965333938598633,0.0,0.0,0.32034528255462646,-0.8961519598960876,0.018208583816885948,-0.16432544589042664,-0.09650414437055588,0.7590000629425049,-0.009809233248233795,-0.020866528153419495,-0.1115965023636818,-0.0615282766520977,0.18132220208644867,-0.041450291872024536,0.3887588679790497,0.026095306500792503,-0.10046382248401642,-0.10902786254882812,7.952207565307617,-19.066139221191406,0.9969173073768616,0.0784590095281601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1089,0.9424653649330139,0.5,0.0,0.0,-3.2012767791748047,-4.28535531682428e-05,-0.04984600841999054,0.0,-0.3751752972602844,0.0,-8.626242775644499e-11,-7.482666569691432e-11,18.36514663696289,-0.8801059722900391,-20.040597915649414,-6.013469219207764,8.0,0.0,0.0,4.0,4.0,0.0,8.0,-0.05491640791296959,0.0,35.29669952392578,0.15000000596046448,-1.5374453099514795e-10,-1.222285883617502e-10,1.445919512593763e-11,3.839106983705154e-12,-8.159100998994528e-12,265.1489562988281,-1.13270764295903e-11,-0.195264995098114,-0.29441899061203003,-0.12619134783744812,-0.014915652573108673,0.0014011971652507782,-1.0336735248565674,-1.4965333938598633,0.0,0.0,0.3362393379211426,-0.915909469127655,0.014276266098022461,-0.13688762485980988,-0.09783489257097244,0.8531470894813538,-0.004378695506602526,0.005251014139503241,-0.10971008986234665,-0.051370471715927124,0.16277280449867249,-0.1037171483039856,0.4204918444156647,-0.016535749658942223,-0.06722219288349152,-0.12824027240276337,5.9963507652282715,-20.142127990722656,0.9969177842140198,-0.07845354080200195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1090,0.9684985280036926,0.5,0.0,0.0,-3.204124689102173,-5.4765911045251414e-05,-0.13644583523273468,0.0,-0.37524834275245667,0.0,-8.570761461657028e-11,-7.482666569691432e-11,18.732316970825195,-1.0508326292037964,-20.040597915649414,-6.013469219207764,8.0,0.0,0.0,4.0,4.0,0.0,8.0,-0.062009088695049286,0.0,35.2618408203125,0.15000000596046448,-1.5954274013019187e-10,-1.2230062795826058e-10,1.7312366817900937e-11,3.83226566799677e-12,-2.3608922976314783e-12,265.77813720703125,-1.1255049843506004e-11,-0.1472160816192627,-0.0451798141002655,-0.1615954339504242,-0.0371844545006752,-0.02260570414364338,-1.0333272218704224,-1.4965333938598633,0.0,0.0,0.33698198199272156,-0.9239011406898499,-0.001776294782757759,-0.10603123158216476,-0.12468432635068893,0.9148118495941162,-0.008944044820964336,-0.03302343562245369,-0.03588910773396492,-0.031630922108888626,0.11498850584030151,-0.1216273307800293,0.41347694396972656,-0.030559709295630455,-0.0636502355337143,-0.14985062181949615,2.61629056930542,-21.631858825683594,0.9723725318908691,-0.23343443870544434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1091,0.974622905254364,0.5,0.0,0.0,-3.2654218673706055,-0.00033300690120086074,-0.19587622582912445,0.0,-0.37549909949302673,0.0,-8.340046014909674e-11,-7.482666569691432e-11,19.139583587646484,-0.8756555318832397,-20.040597915649414,-6.013469219207764,8.0,0.0,0.0,4.0,4.0,0.0,8.0,-0.06735610961914062,0.0,35.18500518798828,0.15000000596046448,-1.6128688662409019e-10,-1.224242651698404e-10,1.5610989931302832e-11,3.823605061042956e-12,-6.167531220978295e-13,266.70635986328125,-1.1131417836096613e-11,0.19754134118556976,0.171567901968956,-0.018812164664268494,0.03241042420268059,0.009751074016094208,-0.984400749206543,-1.4965333938598633,0.0,0.0,0.34415286779403687,-0.9484381675720215,0.014950396493077278,-0.0760190486907959,-0.1509990692138672,0.8396255373954773,-0.007855732925236225,-0.009281537495553493,-0.06457900255918503,0.04380561783909798,0.1342412382364273,-0.13013961911201477,-0.4201192855834961,-0.04398408159613609,-0.06148693338036537,-0.13112400472164154,-1.288853645324707,-23.714433670043945,0.9238801598548889,-0.3826819360256195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1092,0.7634111642837524,0.5,0.0,0.0,-3.2235498428344727,-0.00011488315067254007,-0.11634267866611481,0.0,-0.3755160868167877,0.0,-9.002797118906614e-11,-7.482666569691432e-11,16.038280487060547,-1.051360845565796,-20.040597915649414,-6.013469219207764,8.0,0.0,0.0,4.0,4.0,0.0,8.0,-0.04839494824409485,0.0,35.0487060546875,0.15000000596046448,-1.6567219818242052e-10,-1.224937096200307e-10,1.8116438904591803e-11,3.8146825108442695e-12,3.76856315251195e-12,266.52978515625,-1.1061966447012406e-11,-0.18093277513980865,-0.46384114027023315,-0.07616903632879257,-0.04189255088567734,-0.0355774350464344,-1.0211408138275146,-1.4965333938598633,0.0,0.0,0.3438066840171814,-0.9688965082168579,-0.0023991605266928673,-0.0514838770031929,-0.15970593690872192,0.9276132583618164,-0.008225812576711178,-0.0016841351753100753,-0.14065031707286835,-0.01876246929168701,0.11855392903089523,-0.044583432376384735,0.41552725434303284,0.015352750197052956,-0.04289712384343147,-0.1296873539686203,2.1094517707824707,-24.006736755371094,0.8526439666748047,-0.5224923491477966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1093,0.9627110362052917,0.5,0.0,0.0,-3.217132329940796,-0.00025550602003932,-0.4037211537361145,0.0,-0.3753916025161743,0.0,-9.431273817472885e-11,-7.482666569691432e-11,16.96074867248535,-0.8828262686729431,-20.040597915649414,-6.013469219207764,8.0,0.0,0.0,4.0,4.0,0.0,8.0,-0.07315652072429657,0.0,34.815895080566406,0.15000000596046448,-1.6625527343716584e-10,-1.225693713191589e-10,1.5831959007672758e-11,3.803469258295555e-12,4.3516397082998814e-12,265.6895751953125,-1.0986304747884201e-11,-0.14934659004211426,0.1590983122587204,-0.12471896409988403,-0.03170002996921539,0.010757297277450562,-1.0007940530776978,-1.4965333938598633,0.0,0.0,0.34078487753868103,-0.9741215109825134,-0.008126573637127876,-0.04238902032375336,-0.17003610730171204,0.8409724831581116,-0.003720218315720558,0.0521998405456543,-0.10708450525999069,0.022955501452088356,0.05306847020983696,-0.12084730714559555,-0.39542779326438904,0.005199033301323652,-0.04887034371495247,-0.19894127547740936,-4.182109355926514,-24.891918182373047,0.7604044675827026,-0.6494498252868652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1094,0.7826419472694397,0.5,0.0,0.0,-3.22164249420166,-0.0001036917747114785,-0.06033411994576454,0.0,-0.37539973855018616,0.0,-9.057601196849063e-11,-7.482666569691432e-11,16.054582595825195,-0.740098774433136,-20.040597915649414,-6.013469219207764,8.0,0.0,0.0,4.0,4.0,0.0,8.0,-0.06283550709486008,0.0,34.4055290222168,0.15000000596046448,-1.6623416532191015e-10,-1.2264565751873846e-10,1.3417736539900194e-11,3.7907467963227415e-12,4.3305398329807065e-12,263.4874572753906,-1.091002115038986e-11,-0.18976207077503204,-0.41917020082473755,-0.10074500739574432,0.04623228684067726,0.01303376629948616,-1.0472121238708496,-1.4965333938598633,0.0,0.0,0.33881571888923645,-1.003614068031311,-0.006929535418748856,-0.031771909445524216,-0.20066645741462708,0.774128258228302,0.0024566855281591415,0.02874240279197693,-0.13215254247188568,-0.040124211460351944,0.11766470968723297,-0.0935259684920311,-0.42280951142311096,-0.0348355658352375,-0.01700705476105213,-0.1805395632982254,-2.0579867362976074,-23.65896987915039,0.6494506001472473,-0.7604038119316101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1095,0.7814212441444397,0.5,0.0,0.0,-3.210364580154419,-0.0001379397144773975,-0.03327282890677452,0.0,-0.3751470148563385,0.0,-9.96109097983755e-11,-7.482666569691432e-11,13.617181777954102,-0.621281623840332,-20.040597915649414,-6.013469219207764,8.0,0.0,0.0,4.0,4.0,0.0,8.0,-0.07425631582736969,0.0,33.62113952636719,0.15000000596046448,-1.6567078264806412e-10,-1.2272433069782096e-10,1.0972604769232674e-11,3.776203308381021e-12,3.76714458238947e-12,258.4196472167969,-1.0831344501860407e-11,-0.10500893741846085,-0.4010190963745117,0.05500708520412445,-0.038873665034770966,0.01579013094305992,-1.0178638696670532,-1.4965333938598633,0.0,0.0,0.3501625657081604,-1.0140074491500854,-0.005326051730662584,-0.027002492919564247,-0.20941992104053497,0.6814533472061157,0.005472409538924694,0.05398256704211235,-0.10257501900196075,0.014368164353072643,0.02749183215200901,-0.05326725170016289,-0.4320084750652313,-0.03215935453772545,-0.022519590333104134,-0.21710653603076935,-0.40358543395996094,-22.891590118408203,0.5225062370300293,-0.8526354432106018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1096,0.6057812571525574,0.5,0.0,0.0,-1.6292996406555176,-0.00029131435439921916,-0.026553846895694733,0.0,-0.37535667419433594,0.0,-1.038851712986677e-10,-7.482666569691432e-11,10.896305084228516,-0.5824798941612244,-20.040597915649414,-6.013469219207764,8.0,0.0,0.0,4.0,4.0,0.0,8.0,-0.06731558591127396,0.0,31.905517578125,0.15000000596046448,-1.6565980531790814e-10,-1.228014634424568e-10,9.543301045245034e-12,3.760390002854885e-12,3.756165517510013e-12,246.10952758789062,-1.0754215226671526e-11,-0.11577557027339935,-0.6671522855758667,-0.15263459086418152,-0.0021277405321598053,0.012162066996097565,-1.0030326843261719,-1.4965333938598633,0.0,0.0,0.34198251366615295,-1.0408121347427368,-0.011539125815033913,-0.012502748519182205,-0.2161966860294342,0.6477388143539429,0.004512125626206398,-0.0005815863842144608,-0.06797348707914352,-0.07930048555135727,-0.04531758651137352,-0.012927335686981678,-0.15396659076213837,-0.047829531133174896,-0.050800640136003494,-0.19652988016605377,0.597842812538147,-21.60655975341797,0.3826828896999359,-0.9238797426223755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1097,0.6448853015899658,0.5,0.0,0.0,-3.3042192459106445,-0.0004890562850050628,-0.16410672664642334,0.0,-0.37574249505996704,0.0,-1.093127116602588e-10,-7.482666569691432e-11,9.698542594909668,-0.4922650158405304,-20.040597915649414,-6.013469219207764,8.0,0.0,0.0,4.0,4.0,0.0,8.0,-0.07703893631696701,0.0,27.338977813720703,0.15000000596046448,-1.6330421737098533e-10,-1.2288560446993557e-10,6.9159920845773826e-12,3.742940853090904e-12,1.4006018567158662e-12,211.70172119140625,-1.06700776686397e-11,-0.18574263155460358,-0.2945516109466553,0.13494999706745148,-0.05182793736457825,-0.0212278850376606,-0.9899259209632874,-1.4965333938598633,0.0,0.0,0.3508545458316803,-1.0724211931228638,-0.010305417701601982,-0.03075137734413147,-0.22708924114704132,0.5810540318489075,0.007132930681109428,0.07285042107105255,-0.10669030994176865,-0.008802142925560474,-0.07668647170066833,-0.026582850143313408,-0.36729153990745544,-0.02069091610610485,-0.13335983455181122,-0.18845434486865997,-3.438976764678955,-21.278106689453125,0.2334502935409546,-0.9723687171936035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1098,0.6509575247764587,0.5,0.0,0.0,-3.2051405906677246,-0.1747836470603943,-0.11223263293504715,0.0,-0.3750656843185425,0.0,-1.0780098341767186e-10,-7.482666569691432e-11,10.166475296020508,-0.4382222890853882,-20.040597915649414,-2.480902671813965,8.0,0.0,0.0,4.0,4.0,0.0,8.0,-0.18350866436958313,0.0,-13.147735595703125,0.15000000596046448,-1.603502747249408e-10,-1.2296938467493135e-10,4.583519761652832e-12,3.726233731293771e-12,-1.5533566186803904e-12,-125.46056365966797,-1.0586297463643923e-11,0.1451670378446579,-0.3939419388771057,-0.059868842363357544,-0.012395534664392471,-0.008178744465112686,-0.9859545230865479,-1.4965333938598633,0.0,0.0,0.3582060933113098,-1.094328761100769,-0.03024229034781456,-0.05367555469274521,-0.262622594833374,0.5095159411430359,0.007715009152889252,0.04419870302081108,-0.14074383676052094,-0.07674523442983627,-0.05117545276880264,-0.06069565564393997,0.04835246875882149,-0.0268982145935297,-0.12749339640140533,-0.27483731508255005,-5.101745128631592,-18.371051788330078,0.07846978306770325,-0.9969164729118347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1099,0.9999818205833435,0.5,0.0,0.0,-3.208662509918213,-0.00025474134599789977,-0.05195630341768265,0.0,-0.37501251697540283,0.0,-9.456835314836098e-11,-7.482666569691432e-11,17.92690086364746,-0.5032870173454285,-20.040597915649414,-2.480902671813965,8.0,0.0,0.0,4.0,4.0,0.0,8.0,-0.04527297243475914,0.0,13.146617889404297,0.15000000596046448,-1.6037984829075924e-10,-1.2293097095827932e-10,4.6978610238057605e-12,4.382660900859037e-12,-1.5237808844575929e-12,125.20671081542969,-7.427437831442063e-11,-0.06525491178035736,0.6046425104141235,0.12266294658184052,-0.026080451905727386,-0.0037277527153491974,-0.9897282123565674,-1.4965333938598633,0.0,0.0,0.3669057786464691,-1.095702886581421,-0.027897832915186882,-0.09491865336894989,-0.2764500677585602,0.5475214719772339,-0.006840881891548634,0.019356656819581985,-0.0954827070236206,0.01874217949807644,-0.2438819855451584,-0.19459722936153412,0.11811580508947372,0.04121784120798111,-0.21870256960391998,-0.35249295830726624,-5.477648735046387,-16.126062393188477,-0.07845798134803772,-0.9969174265861511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1100,0.7819945216178894,0.5,0.0,0.0,-3.2253243923187256,-0.00026326539227738976,-0.0028634248301386833,0.0,-0.3750333786010742,0.0,-6.50365733489977e-11,-7.482666569691432e-11,17.443864822387695,-0.5681136846542358,-20.040597915649414,-2.480902671813965,8.0,0.0,0.0,4.0,4.0,0.0,8.0,-0.11705774813890457,0.0,27.338605880737305,0.15000000596046448,-1.6046564077498715e-10,-1.2305145791202676e-10,4.733516530130988e-12,5.2864279793951585e-12,-1.4379978327885845e-12,260.3265380859375,-7.415389829956709e-11,0.012638628482818604,1.2667478322982788,0.18358315527439117,-0.01022002100944519,-0.03313949704170227,-1.0144397020339966,-1.4965333938598633,0.0,0.0,0.3590054512023926,-1.1190881729125977,-0.0014394186437129974,-0.143205463886261,-0.33052852749824524,0.5582382082939148,-0.005862122401595116,-0.017868954688310623,-0.07639621943235397,0.09737559407949448,-0.2289257049560547,-0.19273757934570312,0.03667712211608887,0.015390646643936634,-0.3109179437160492,-0.406403124332428,-4.963977336883545,-16.020828247070312,-0.23343877494335175,-0.972371518611908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1101,0.8165768384933472,0.5,0.0,0.0,-3.210332155227661,-0.0023048333823680878,-0.05019156262278557,0.0,-0.37502434849739075,0.0,-5.094696886587258e-11,-7.482666569691432e-11,14.194510459899902,-0.6130787134170532,-20.040597915649414,-2.480902671813965,8.0,0.0,0.0,4.0,4.0,0.0,8.0,-0.20332711935043335,0.0,31.90538787841797,0.15000000596046448,-1.605751365207908e-10,-1.237354385619227e-10,4.781535410669502e-12,6.197379415207038e-12,-1.3285041469690562e-12,303.7193603515625,-7.346991071077724e-11,-0.06454077363014221,1.107436180114746,-0.15200015902519226,0.04428290203213692,0.0487605519592762,-0.983935534954071,-1.4965333938598633,0.0,0.0,0.352838397026062,-1.1244120597839355,0.02066248096525669,-0.19790075719356537,-0.36097580194473267,0.5429444313049316,0.0008734846487641335,0.02910076454281807,-0.019047534093260765,0.10075044631958008,-0.18448644876480103,-0.17537809908390045,-0.05147245153784752,-0.048468418419361115,-0.3031441271305084,-0.4288266599178314,-5.881997108459473,-18.064313888549805,-0.382686048746109,-0.9238784313201904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1102,0.9670148491859436,0.5,0.0,0.0,-3.206979513168335,-0.0006919329753145576,-0.03406411036849022,0.0,-0.3749816119670868,0.0,-5.765933563939285e-11,-7.482666569691432e-11,17.53809356689453,-0.6187750101089478,-20.040597915649414,-2.480902671813965,8.0,0.0,0.0,4.0,4.0,0.0,8.0,-0.249778613448143,0.0,33.621089935302734,0.15000000596046448,-1.6071838304654307e-10,-1.2504949853386904e-10,4.831171053487626e-12,6.931271962634655e-12,-1.1852384308383423e-12,319.9768371582031,-7.215585767772481e-11,0.005620896816253662,0.6316099762916565,0.1298006922006607,0.08095584809780121,0.031151514500379562,-1.019796371459961,-1.4965333938598633,0.0,0.0,0.356828898191452,-1.1331814527511597,0.03728635609149933,-0.2159053534269333,-0.39445286989212036,0.5101235508918762,0.004258239641785622,-0.07139954715967178,-0.09222954511642456,0.05804102495312691,-0.06701919436454773,-0.0597778744995594,-0.19187746942043304,-0.028308266773819923,-0.27284836769104004,-0.40784651041030884,-6.878025531768799,-19.617691040039062,-0.5224961638450623,-0.8526416420936584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1103,0.9933795928955078,0.5,0.0,0.0,-3.2008371353149414,-0.00015280993829946965,-0.005658010020852089,0.0,-0.37492460012435913,0.0,-6.770235760900079e-11,-7.482666569691432e-11,19.539066314697266,-0.596075177192688,-20.040597915649414,-2.480902671813965,8.0,0.0,0.0,4.0,4.0,0.0,8.0,-0.2799091041088104,0.0,34.40550231933594,0.15000000596046448,-1.6087819965093786e-10,-1.2677867089472272e-10,4.875117236985416e-12,7.496748014035326e-12,-1.0254381978963556e-12,327.39422607421875,-7.042667837797723e-11,-0.023766830563545227,0.35023748874664307,0.16571520268917084,0.006464853882789612,-0.04048428684473038,-1.0135586261749268,-1.4965333938598633,0.0,0.0,0.3331070840358734,-1.1512583494186401,0.049902692437171936,-0.22640907764434814,-0.3993026316165924,0.4776332378387451,0.007379526272416115,0.007847952656447887,-0.11199277639389038,0.04757719114422798,-0.04331725463271141,0.01679687574505806,-0.19694221019744873,0.00020606517500709742,-0.24975913763046265,-0.4079034924507141,-7.548852443695068,-19.2781925201416,-0.6494415998458862,-0.7604115009307861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1104,0.9989927411079407,0.5,0.0,0.0,-3.2049098014831543,-2.279437285324093e-05,-0.041246674954891205,0.0,-0.3750118017196655,0.0,-7.174672661536263e-11,-7.482666569691432e-11,19.916812896728516,-0.5585774779319763,-20.040597915649414,-2.480902671813965,8.0,0.0,0.0,4.0,4.0,0.0,8.0,-0.24035391211509705,0.0,34.81587600708008,0.15000000596046448,-1.6103499089759055e-10,-1.28871885385351e-10,4.9221733459947625e-12,7.891205050514216e-12,-8.686422891743262e-13,331.19061279296875,-6.833347082624286e-11,-0.059935063123703,0.27597737312316895,0.18804006278514862,0.039503101259469986,-0.03505938500165939,-0.9813353419303894,-1.4965333938598633,0.0,0.0,0.33502116799354553,-1.167133092880249,0.043913766741752625,-0.23438946902751923,-0.4004559814929962,0.4308895468711853,-0.009551376104354858,0.008050024509429932,-0.07979531586170197,0.07020904868841171,-0.012600207701325417,0.04221540316939354,-0.24091874063014984,0.04946865513920784,-0.2508229911327362,-0.3813026249408722,-7.47312068939209,-17.248851776123047,-0.7604066729545593,-0.6494472026824951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1105,0.9948177337646484,0.5,0.0,0.0,-3.203320026397705,-0.0004971671150997281,-0.015579287894070148,0.0,-0.37501710653305054,0.0,-7.531592016718491e-11,-7.482666569691432e-11,19.970855712890625,-0.5076603293418884,-20.040597915649414,-2.480902671813965,8.0,0.0,0.0,4.0,4.0,0.0,8.0,-0.31960174441337585,0.0,35.0486946105957,0.15000000596046448,-1.611920596999994e-10,-1.3141858434817522e-10,4.962426303212197e-12,8.055315962873788e-12,-7.115721315127665e-13,333.3055114746094,-6.578676492452473e-11,-0.11537822335958481,-0.022319301962852478,-0.06271597743034363,0.048340294510126114,0.019011374562978745,-0.9542145729064941,-1.4965333938598633,0.0,0.0,0.32686564326286316,-1.1715772151947021,0.0563603937625885,-0.2173064798116684,-0.39976832270622253,0.3861682415008545,0.00982837937772274,-0.01869639754295349,-0.0939999595284462,-0.012679475359618664,0.05786725506186485,0.030709857121109962,-0.28427743911743164,-0.017273712903261185,-0.2266157567501068,-0.34955957531929016,-7.726630687713623,-16.0273494720459,-0.852637767791748,-0.5225024223327637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1106,0.9713791608810425,0.5,0.0,0.0,-3.200380563735962,-3.173111326759681e-05,-0.01030660979449749,0.0,-0.3750149607658386,0.0,-8.039724441744056e-11,-7.482666569691432e-11,19.470232009887695,-0.4436827600002289,-20.040597915649414,-2.480902671813965,8.0,0.0,0.0,4.0,4.0,0.0,8.0,-0.36966949701309204,0.0,35.185001373291016,0.15000000596046448,-1.6135763558633442e-10,-1.343177097323789e-10,4.993780128997871e-12,8.046175704878866e-12,-5.460023709200068e-13,334.53216552734375,-6.288764647921496e-11,-0.12916146218776703,0.050605639815330505,-0.04565510153770447,0.025836098939180374,-0.003126762807369232,-0.9764702916145325,-1.4965333938598633,0.0,0.0,0.3239184617996216,-1.2014126777648926,0.05229213833808899,-0.2136477828025818,-0.37288591265678406,0.33815309405326843,0.005776664242148399,-0.060755856335163116,-0.07838144153356552,0.026877958327531815,0.0359775610268116,0.13879548013210297,-0.21391582489013672,-0.034389447420835495,-0.18846653401851654,-0.3195490539073944,-7.969898700714111,-15.04290771484375,-0.923875629901886,-0.3826928734779358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1107,0.891289234161377,0.5,0.0,0.0,-3.2074358463287354,-0.0001949217403307557,-0.05353572219610214,0.0,-0.374994158744812,0.0,-8.672373930096455e-11,-7.482666569691432e-11,17.821035385131836,-0.3686690926551819,-20.040597915649414,-2.480902671813965,8.0,0.0,0.0,4.0,4.0,0.0,8.0,-0.2769211530685425,0.0,35.2618408203125,0.15000000596046448,-1.6153417492503763e-10,-1.377327973894893e-10,5.021363533308509e-12,7.797004361598248e-12,-3.6946536325146995e-13,335.1858825683594,-5.947255188321066e-11,0.08547289669513702,-0.22467540204524994,-0.17452432215213776,0.018142979592084885,-0.012668371200561523,-0.9845191240310669,-1.4965333938598633,0.0,0.0,0.31860238313674927,-1.2156140804290771,0.0431094691157341,-0.1984441727399826,-0.3423437774181366,0.2768412232398987,0.00030098389834165573,-0.015794245526194572,-0.0746966227889061,-0.023183127865195274,0.15086959302425385,0.173810675740242,-0.24205391108989716,0.03704233095049858,-0.1651940643787384,-0.23806102573871613,-8.200349807739258,-12.742194175720215,-0.9723697900772095,-0.23344595730304718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1108,0.7964982390403748,0.5,0.0,0.0,-3.202207326889038,-0.00028346077306196094,-0.08758464455604553,0.0,-0.3750109374523163,0.0,-9.454401150854608e-11,-7.482666569691432e-11,15.144085884094238,-0.2849436104297638,-20.040597915649414,-2.480902671813965,8.0,0.0,0.0,4.0,4.0,0.0,8.0,-0.2791338562965393,0.0,35.29669952392578,0.15000000596046448,-1.617111722307385e-10,-1.4169385109674693e-10,5.0384757130372826e-12,7.348118641337109e-12,-1.9246339548126268e-13,335.46844482421875,-5.551149817595302e-11,0.051282092928886414,-0.7769776582717896,0.0902024358510971,0.07058940827846527,-0.04387075453996658,-1.01754891872406,-1.4965333938598633,0.0,0.0,0.31616729497909546,-1.2285679578781128,0.025220954790711403,-0.158164843916893,-0.29584649205207825,0.21685455739498138,0.0034581180661916733,-0.03215111047029495,-0.11936777830123901,-0.08160524815320969,0.09360487759113312,0.19889894127845764,-0.3451835811138153,0.01639559306204319,-0.10949148237705231,-0.17843152582645416,-8.598018646240234,-9.810698509216309,-0.9969168305397034,-0.07846534252166748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
