step,sim_time,env_id,prismz,prismx,RevoluteJoint,q1_left,q1_right,q2_left,q2_right,act_q1_left,act_q2_left,act_q1_right,act_q2_right,cur_foot_l_x,cur_foot_l_y,cur_foot_l_z,cur_foot_r_x,cur_foot_r_y,cur_foot_r_z,tgt_foot_l_x,tgt_foot_l_y,tgt_foot_l_z,tgt_foot_r_x,tgt_foot_r_y,tgt_foot_r_z,com_x,com_y,com_z
115,0.5750000000000004,0,0.37828075885772705,0.00600068923085928,-0.02014777995646,0.4593803882598877,0.6686695218086243,-0.7641573548316956,-1.1116998195648193,0.0,0.0,0.0,0.0,-0.020101234316825867,-0.09685087949037552,0.04845438897609711,-0.03815145045518875,0.1007162407040596,0.11508846282958984,-0.0366482138633728,-0.0968509167432785,-0.03,-0.04459042847156525,0.100716233253479,0.04254676401615143,0.011743742972612381,-8.586476529792719e-10,1.0367071628570557
116,0.5800000000000004,0,0.3774173855781555,0.003158428706228733,-0.021156687289476395,0.4547792971134186,0.6684018969535828,-0.7591554522514343,-1.1117089986801147,0.0,0.0,0.0,0.0,-0.02012660726904869,-0.09685086458921432,0.04844753444194794,-0.03958381712436676,0.10071626305580139,0.11589543521404266,-0.0366482138633728,-0.0968509167432785,-0.03,-0.04459042847156525,0.100716233253479,0.04254676401615143,0.009189030155539513,-9.016380420057146e-10,1.0375765562057495
117,0.5850000000000004,0,0.37719660997390747,-3.112955528195016e-05,-0.02186627686023712,0.45146793127059937,0.666432797908783,-0.7581595778465271,-1.1121790409088135,0.0,0.0,0.0,0.0,-0.020251382142305374,-0.09685088694095612,0.04840861260890961,-0.04034572094678879,0.1007162481546402,0.1160748153924942,-0.0366482138633728,-0.0968509167432785,-0.03,-0.04459042847156525,0.100716233253479,0.04254676401615143,0.006201624404639006,-9.31861587893934e-10,1.0378018617630005
118,0.5900000000000004,0,0.37713485956192017,-0.004161729943007231,-0.024296313524246216,0.4502258598804474,0.6657030582427979,-0.7579706311225891,-1.112345814704895,0.0,0.0,0.0,0.0,-0.020399093627929688,-0.09685087203979492,0.048362553119659424,-0.040964022278785706,0.10071621835231781,0.11603803932666779,-0.0366482138633728,-0.0968509167432785,-0.03,-0.04459042847156525,0.100716233253479,0.04254676401615143,0.0027635968290269375,-1.0354073154417165e-09,1.0378793478012085
119,0.5950000000000004,0,0.37711572647094727,-0.00913704838603735,-0.027830053120851517,0.44978535175323486,0.665424644947052,-0.757897138595581,-1.1124076843261719,0.0,0.0,0.0,0.0,-0.020558904856443405,-0.09685087203979492,0.04831051826477051,-0.041454024612903595,0.10071626305580139,0.11593371629714966,-0.0366482138633728,-0.0968509167432785,-0.03,-0.04459042847156525,0.100716233253479,0.04254676401615143,-0.0012046871706843376,-1.1859668802571832e-09,1.0379247665405273
120,0.6000000000000004,0,0.37713196873664856,-0.014961600303649902,-0.03216405585408211,0.44963008165359497,0.6653185486793518,-0.757876992225647,-1.112430453300476,0.0,0.0,0.0,0.0,-0.02074737846851349,-0.09685087203979492,0.048250749707221985,-0.04196416586637497,0.10071628540754318,0.11578883230686188,-0.0366482138633728,-0.0968509167432785,-0.03,-0.04396780915086782,0.100716233253479,0.04262181185304913,-0.005794377066195011,-1.3705896417803842e-09,1.0379455089569092
121,0.6050000000000004,0,0.37740641832351685,-0.019139666110277176,-0.028156477957963943,0.43932634592056274,0.6536393165588379,-0.7602059245109558,-1.1148805618286133,0.0,0.0,0.0,0.0,-0.02111087366938591,-0.09685089439153671,0.04813374578952789,-0.04179006069898605,0.100716233253479,0.11563657224178314,-0.0366482138633728,-0.0968509167432785,-0.03,-0.04147733186807814,0.100716233253479,0.044359089439106485,-0.01111435703933239,-1.1998635418564163e-09,1.0376368761062622
122,0.6100000000000004,0,0.37780019640922546,-0.01999884657561779,-0.025043407455086708,0.434727281332016,0.6495581865310669,-0.7629235982894897,-1.1156784296035767,0.0,0.0,0.0,0.0,-0.02128225564956665,-0.09685087203979492,0.04807600378990173,-0.04321888089179993,0.1007162407040596,0.11532658338546753,-0.0366482138633728,-0.0968509167432785,-0.03,-0.03898685458528845,0.100716233253479,0.048211757968186636,-0.012860601767897606,-1.0672406292044911e-09,1.0372191667556763
123,0.6150000000000004,0,0.37780436873435974,-0.01999831572175026,-0.024235986173152924,0.43347418308258057,0.6479385495185852,-0.7630009055137634,-1.1160361766815186,0.0,0.0,0.0,0.0,-0.02130892127752304,-0.09685087203979492,0.04806743562221527,-0.04291250556707382,0.1007162481546402,0.11535613238811493,-0.0366482138633728,-0.0968509167432785,-0.03,-0.03649637730249876,0.100716233253479,0.05393455472225796,-0.013090172782540321,-1.0328383703850363e-09,1.037209391593933
124,0.6200000000000004,0,0.3777695298194885,-0.019998136907815933,-0.024069568142294884,0.43309375643730164,0.6472994089126587,-0.762794554233551,-1.116182565689087,0.0,0.0,0.0,0.0,-0.021308839321136475,-0.09685087949037552,0.04806689918041229,-0.04260576516389847,0.100716233253479,0.1154022216796875,-0.0366482138633728,-0.0968509167432785,-0.03,-0.034005900019709066,0.100716233253479,0.06128221698328881,-0.013137380592525005,-1.025753482153391e-09,1.037243127822876
125,0.6250000000000004,0,0.3777957260608673,-0.019370360299944878,-0.018652573227882385,0.42539745569229126,0.6486974954605103,-0.7632948160171509,-1.1487014293670654,0.0,0.0,0.0,0.0,-0.021422818303108215,-0.09685090184211731,0.048029229044914246,-0.037304461002349854,0.1007162481546402,0.12227301299571991,-0.0366482138633728,-0.0968509167432785,-0.03,-0.031515422736919374,0.100716233253479,0.07000948203324758,-0.01405351422727108,-7.949261249251549e-10,1.0371840000152588
126,0.6300000000000004,0,0.378000944852829,-0.019998731091618538,-0.016570908948779106,0.4220004081726074,0.6495193243026733,-0.7646324038505554,-1.1606732606887817,0.0,0.0,0.0,0.0,-0.02153666317462921,-0.09685088694095612,0.047992125153541565,-0.036563314497470856,0.10071627795696259,0.12468525767326355,-0.0366482138633728,-0.0968509167432785,-0.03,-0.029024945454129696,0.100716233253479,0.07987108715410257,-0.015275156125426292,-7.062268547741724e-10,1.0369682312011719
127,0.6350000000000005,0,0.378055602312088,-0.019998397678136826,-0.0157533697783947,0.42087283730506897,0.6497575640678406,-0.7649865746498108,-1.1651045083999634,0.0,0.0,0.0,0.0,-0.02156306803226471,-0.09685087203979492,0.047980889678001404,-0.03607037663459778,0.100716233253479,0.12560757994651794,-0.0366482138633728,-0.0968509167432785,-0.03,-0.026534468171340003,0.100716233253479,0.09062176962782226,-0.015507848002016544,-6.713875566610739e-10,1.0369096994400024
128,0.6400000000000005,0,0.3780357539653778,-0.019998272880911827,-0.015597296878695488,0.42055565118789673,0.6497756838798523,-0.7648663520812988,-1.166756272315979,0.0,0.0,0.0,0.0,-0.021564416587352753,-0.09685087203979492,0.04798021912574768,-0.03566011041402817,0.1007162481546402,0.12598930299282074,-0.0366482138633728,-0.0968509167432785,-0.03,-0.02404399088855031,0.100716233253479,0.10201626673637497,-0.015552237629890442,-6.647323247399584e-10,1.0369290113449097
129,0.6450000000000005,0,0.37786591053009033,-0.018442552536725998,-0.014865364879369736,0.42077288031578064,0.6917672753334045,-0.7639200091362,-1.2596285343170166,0.0,0.0,0.0,0.0,-0.021488428115844727,-0.09685086458921432,0.04801174998283386,-0.030021168291568756,0.100716233253479,0.1480952799320221,-0.0366482138633728,-0.0968509167432785,-0.03,-0.02155351360576062,0.100716233253479,0.11380931576172909,-0.014205098152160645,-6.33547436734716e-10,1.0370957851409912
130,0.6500000000000005,0,0.37809619307518005,-0.016637541353702545,-0.012514377012848854,0.4200173616409302,0.708330512046814,-0.765438973903656,-1.293893814086914,0.0,0.0,0.0,0.0,-0.021485067903995514,-0.09685087949037552,0.04801015555858612,-0.029878929257392883,0.100716233253479,0.15637783706188202,-0.0366482138633728,-0.0968509167432785,-0.03,-0.01906303632297094,0.100716233253479,0.12575565398585292,-0.013070261105895042,-5.333509744964715e-10,1.0368561744689941
131,0.6550000000000005,0,0.37805354595184326,-0.01599607989192009,-0.01220586895942688,0.42017075419425964,0.7139788866043091,-0.7651888728141785,-1.3066068887710571,0.0,0.0,0.0,0.0,-0.02145594358444214,-0.09685088694095612,0.04801870882511139,-0.028860732913017273,0.100716233253479,0.15961241722106934,-0.0366482138633728,-0.0968509167432785,-0.03,-0.016572559040181248,0.100716233253479,0.13761001869071493,-0.012516764923930168,-5.201994945913668e-10,1.036897897720337
132,0.6600000000000005,0,0.37799084186553955,-0.016510386019945145,-0.012872342951595783,0.4203876554965973,0.7158951759338379,-0.7647695541381836,-1.3113229274749756,0.0,0.0,0.0,0.0,-0.021457046270370483,-0.09685086458921432,0.04801785945892334,-0.028210490942001343,0.10071626305580139,0.16085313260555267,-0.0366482138633728,-0.0968509167432785,-0.03,-0.014082081757391555,0.100716233253479,0.14912714715828349,-0.012841053307056427,-5.48608769523895e-10,1.0369629859924316
133,0.6650000000000005,0,0.37778615951538086,-0.01999422162771225,-0.018057676032185555,0.4236724078655243,0.7698764801025391,-0.7632780075073242,-1.4194802045822144,0.0,0.0,0.0,0.0,-0.021475456655025482,-0.09685087949037552,0.04801832139492035,-0.023504294455051422,0.1007162481546402,0.18941374123096466,-0.0366482138633728,-0.0968509167432785,-0.03,-0.011591604474601863,0.100716233253479,0.1600617766705269,-0.014846878126263618,-7.695836190535488e-10,1.037190318107605
134,0.6700000000000005,0,0.3780893087387085,-0.019997768104076385,-0.01753317564725876,0.42383185029029846,0.7911354303359985,-0.765144944190979,-1.4593777656555176,0.0,0.0,0.0,0.0,-0.02152228355407715,-0.09685090184211731,0.04799771308898926,-0.024125784635543823,0.1007162481546402,0.20007751882076263,-0.0366482138633728,-0.0968509167432785,-0.03,-0.00910112719181217,0.100716233253479,0.17016864450941357,-0.01499997265636921,-7.472253371609838e-10,1.0368845462799072
135,0.6750000000000005,0,0.3780395984649658,-0.019998040050268173,-0.018010610714554787,0.4244171380996704,0.7983983159065247,-0.7648065686225891,-1.4741824865341187,0.0,0.0,0.0,0.0,-0.021503090858459473,-0.09685089439153671,0.04800193011760712,-0.02320578694343567,0.1007162481546402,0.2042492777109146,-0.0366482138633728,-0.0968509167432785,-0.03,-0.006610649909022492,0.100716233253479,0.17920248795691182,-0.014864147640764713,-7.675729496448014e-10,1.036936640739441
136,0.6800000000000005,0,0.3779647648334503,-0.01999824494123459,-0.018417686223983765,0.42481303215026855,0.8008797764778137,-0.7643255591392517,-1.4796719551086426,0.0,0.0,0.0,0.0,-0.0214838907122612,-0.09685087203979492,0.04800820350646973,-0.022478654980659485,0.1007162481546402,0.20585793256759644,-0.0366482138633728,-0.0968509167432785,-0.03,-0.0041201726262328,0.100716233253479,0.1869180442949901,-0.014748324640095234,-7.84920073382267e-10,1.0370135307312012
137,0.6850000000000005,0,0.3777260184288025,-0.018722355365753174,-0.016536131501197815,0.4226236045360565,0.8353061079978943,-0.7629942297935486,-1.5009806156158447,0.0,0.0,0.0,0.0,-0.021443910896778107,-0.09685089439153671,0.0480278879404068,-0.037368908524513245,0.10071626305580139,0.21258597075939178,-0.0366482138633728,-0.0968509167432785,-0.03,-0.0016296953434431077,0.100716233253479,0.19307005080561676,-0.014008710160851479,-7.047424865902485e-10,1.037243127822876
138,0.6900000000000005,0,0.37810060381889343,-0.017679570242762566,-0.013691197149455547,0.4206235110759735,0.849314272403717,-0.7654126882553101,-1.5009807348251343,0.0,0.0,0.0,0.0,-0.02150799334049225,-0.09685087203979492,0.04800340533256531,-0.04802221804857254,0.1007162481546402,0.21273010969161987,-0.0366482138633728,-0.0968509167432785,-0.03,0.0008607819393465777,0.100716233253479,0.1974132447707602,-0.013776879757642746,-5.83497639095043e-10,1.0368561744689941
139,0.6950000000000005,0,0.3780783712863922,-0.018274953588843346,-0.014063902199268341,0.42039546370506287,0.8539493083953857,-0.7652329206466675,-1.5009814500808716,0.0,0.0,0.0,0.0,-0.02152366191148758,-0.09685087203979492,0.04799497127532959,-0.05102740228176117,0.1007162556052208,0.21291910111904144,-0.0366482138633728,-0.0968509167432785,-0.03,0.003351259222136263,0.100716233253479,0.19970236347238873,-0.014265940524637699,-5.993935903170211e-10,1.0368798971176147
140,0.7000000000000005,0,0.37802445888519287,-0.019999999552965164,-0.015503061935305595,0.4203634560108185,0.8553918600082397,-0.7648065686225891,-1.5009812116622925,0.0,0.0,0.0,0.0,-0.021562635898590088,-0.09685087203979492,0.047980740666389465,-0.05203652381896973,0.1007162481546402,0.21298380196094513,-0.0366482138633728,-0.0968509167432785,-0.03,0.005841736504925962,0.100716233253479,0.1996219366013642,-0.015581839717924595,-6.607107083667074e-10,1.0369398593902588
141,0.7050000000000005,0,0.37794962525367737,-0.01988155208528042,-0.01645284704864025,0.42178526520729065,0.8693885207176208,-0.7643219232559204,-1.5009809732437134,0.0,0.0,0.0,0.0,-0.021527841687202454,-0.09685086458921432,0.04799461364746094,-0.05938603729009628,0.100716233253479,0.21363694965839386,-0.0366482138633728,-0.0968509167432785,-0.03,0.008332213787715648,0.100716233253479,0.19671425587022529,-0.01519160345196724,-7.01199376340611e-10,1.0370190143585205
142,0.7100000000000005,0,0.3780122399330139,-0.019998343661427498,-0.016575053334236145,0.4220401346683502,0.8748540878295898,-0.764694094657898,-1.500981330871582,0.0,0.0,0.0,0.0,-0.02153705060482025,-0.09685086458921432,0.04799036681652069,-0.06269283592700958,0.1007162481546402,0.21383920311927795,-0.0366482138633728,-0.0968509167432785,-0.03,0.010822691070505326,0.100716233253479,0.1911974509115912,-0.015273595228791237,-7.064022700120631e-10,1.0369569063186646
143,0.7150000000000005,0,0.3779946565628052,-0.019998401403427124,-0.01675761677324772,0.42227041721343994,0.8767136335372925,-0.7645751237869263,-1.500981330871582,0.0,0.0,0.0,0.0,-0.021530717611312866,-0.09685089439153671,0.047992050647735596,-0.06362183392047882,0.10071622580289841,0.21394476294517517,-0.0366482138633728,-0.0968509167432785,-0.03,0.013313168353295025,0.100716233253479,0.18338305894665533,-0.015221670269966125,-7.141742752736491e-10,1.036975383758545
144,0.7200000000000005,0,0.3779686987400055,-0.019998447969555855,-0.0169009268283844,0.42241188883781433,0.8773372173309326,-0.7644097208976746,-1.500981330871582,0.0,0.0,0.0,0.0,-0.02152392268180847,-0.09685087203979492,0.04799441993236542,-0.0638422891497612,0.100716233253479,0.21399693191051483,-0.0366482138633728,-0.0968509167432785,-0.03,0.01580364563608471,0.100716233253479,0.17358261719661125,-0.015180831775069237,-7.202867191580253e-10,1.0370020866394043
145,0.7250000000000005,0,0.3781246542930603,-0.019198041409254074,-0.014959835447371006,0.4208727478981018,0.8471917510032654,-0.7654335498809814,-1.500982642173767,0.0,0.0,0.0,0.0,-0.021594613790512085,-0.09685090184211731,0.047980859875679016,-0.04683913290500641,0.1007162481546402,0.21259300410747528,-0.0366482138633728,-0.0968509167432785,-0.03,0.018294122918874403,0.100716233253479,0.16210766288265227,-0.014933688566088676,-6.375691086191182e-10,1.0368373394012451
146,0.7300000000000005,0,0.37787774205207825,-0.019998740404844284,-0.0162418894469738,0.42110905051231384,0.835074245929718,-0.7638630867004395,-1.5009820461273193,0.0,0.0,0.0,0.0,-0.021574363112449646,-0.09685087949037552,0.04799109697341919,-0.03883010149002075,0.1007162481546402,0.21243369579315186,-0.0366482138633728,-0.0968509167432785,-0.03,0.02078460020166409,0.100716233253479,0.149269733225972,-0.015368994325399399,-6.9219857623537e-10,1.0370898246765137
147,0.7350000000000005,0,0.3779013156890869,-0.01999855972826481,-0.016040680930018425,0.42087048292160034,0.8310339450836182,-0.7640206217765808,-1.5009819269180298,0.0,0.0,0.0,0.0,-0.021582528948783875,-0.09685087203979492,0.04798947274684906,-0.03658892214298248,0.1007162407040596,0.21230977773666382,-0.0366482138633728,-0.0968509167432785,-0.03,0.023275077484453774,0.100716233253479,0.13538036544776383,-0.015426138415932655,-6.83628431641381e-10,1.0370653867721558
148,0.7400000000000005,0,0.3779526650905609,-0.019998488947749138,-0.015796683728694916,0.4206545054912567,0.8296822905540466,-0.7643483281135559,-1.5009815692901611,0.0,0.0,0.0,0.0,-0.021594874560832977,-0.09685086458921432,0.04798562824726105,-0.03603557497262955,0.10071626305580139,0.21222905814647675,-0.0366482138633728,-0.0968509167432785,-0.03,0.025765554767243473,0.100716233253479,0.12075109676922108,-0.01549566350877285,-6.732228663430817e-10,1.0370128154754639
149,0.7450000000000006,0,0.3784749209880829,-0.017375268042087555,-0.010247278027236462,0.4195147156715393,0.7660085558891296,-0.7677962779998779,-1.481458306312561,0.0,0.0,0.0,0.0,-0.02377641201019287,-0.09685086458921432,0.04799230396747589,-0.006907209753990173,0.1007162481546402,0.2057042270898819,-0.0366482138633728,-0.0968509167432785,-0.03,0.02825603205003316,0.100716233253479,0.10569346441153747,-0.01445416547358036,-4.3674197591769826e-10,1.0364700555801392
150,0.7500000000000006,0,0.3777555525302887,-0.01934533379971981,-0.014445049688220024,0.4213932454586029,0.7402748465538025,-0.7632266879081726,-1.4745739698410034,0.0,0.0,0.0,0.0,-0.023685626685619354,-0.09685087949037552,0.04802653193473816,0.009500138461589813,0.1007162481546402,0.20487192273139954,-0.0366482138633728,-0.0968509167432785,-0.03,0.030746509332822858,0.100716233253479,0.09051900559590616,-0.015227757394313812,-6.156247178701335e-10,1.0372042655944824
151,0.7550000000000006,0,0.37781140208244324,-0.019998611882328987,-0.014607436954975128,0.421046644449234,0.7316725850105286,-0.7635793685913086,-1.4718658924102783,0.0,0.0,0.0,0.0,-0.023721933364868164,-0.09685085713863373,0.048018842935562134,0.013496346771717072,0.10071621835231781,0.20423524081707,-0.0366482138633728,-0.0968509167432785,-0.03,0.03323698661561254,0.100716233253479,0.0755392575435209,-0.015834707766771317,-6.225512882984674e-10,1.03714919090271
152,0.7600000000000006,0,0.37791526317596436,-0.019998399540781975,-0.014182116836309433,0.42071598768234253,0.7288271188735962,-0.7642350196838379,-1.4708200693130493,0.0,0.0,0.0,0.0,-0.02374505251646042,-0.09685086458921432,0.04801107943058014,0.014454193413257599,0.1007162407040596,0.20388604700565338,-0.0366482138633728,-0.0968509167432785,-0.03,0.035727463898402215,0.100716233253479,0.061065757475574994,-0.015955761075019836,-6.044209022171287e-10,1.037043571472168
153,0.7650000000000006,0,0.378335565328598,-0.015959953889250755,-0.005769775249063969,0.41933009028434753,0.6460069417953491,-0.7670755982398987,-1.330365538597107,0.0,0.0,0.0,0.0,-0.028209809213876724,-0.09685090184211731,0.048063457012176514,0.01665281504392624,0.1007162481546402,0.16576986014842987,-0.0366482138633728,-0.0968509167432785,-0.03,0.038217941181191914,0.100716233253479,0.047410042613261816,-0.014315246604382992,-2.459100423291005e-10,1.0365992784500122
154,0.7700000000000006,0,0.37770822644233704,-0.017250215634703636,-0.009339508600533009,0.4213675558567047,0.6129371523857117,-0.7631357312202454,-1.278638482093811,0.0,0.0,0.0,0.0,-0.028112206608057022,-0.09685090184211731,0.048099085688591,0.024237632751464844,0.10071626305580139,0.15366224944591522,-0.0366482138633728,-0.0968509167432785,-0.03,0.0407084184639816,0.100716233253479,0.034883650177775005,-0.014587890356779099,-3.980527851776827e-10,1.0372345447540283
155,0.7750000000000006,0,0.3777027726173401,-0.019668113440275192,-0.011157939210534096,0.4213048219680786,0.6016355752944946,-0.7630782723426819,-1.2594330310821533,0.0,0.0,0.0,0.0,-0.02818811684846878,-0.09685088694095612,0.0480773001909256,0.0250992551445961,0.10071621835231781,0.1490578055381775,-0.0366482138633728,-0.0968509167432785,-0.03,0.043198895746771285,0.100716233253479,0.023798117390307905,-0.016487492248415947,-4.755423832492056e-10,1.0372451543807983
156,0.7800000000000006,0,0.3779093027114868,-0.019998138770461082,-0.010555168613791466,0.420635461807251,0.5979130864143372,-0.7643820643424988,-1.252255916595459,0.0,0.0,0.0,0.0,-0.028244011104106903,-0.09685090184211731,0.04805973172187805,0.024157866835594177,0.1007162407040596,0.14706920087337494,-0.0366482138633728,-0.0968509167432785,-0.03,0.045689373029560984,0.100716233253479,0.01446498147205394,-0.01698928512632847,-4.498616201775718e-10,1.037036657333374
157,0.7850000000000006,0,0.3783862888813019,-0.016229277476668358,-0.0028048499953001738,0.41945958137512207,0.5155704021453857,-0.7673883438110352,-1.107864260673523,0.0,0.0,0.0,0.0,-0.03222992643713951,-0.09685085713863373,0.0481032133102417,0.025752656161785126,0.100716233253479,0.11312560737133026,-0.0366482138633728,-0.0968509167432785,-0.03,0.04817985031235067,0.100716233253479,0.007195779644206646,-0.015429805964231491,-1.1954051637452778e-10,1.0365451574325562
158,0.7900000000000006,0,0.37770748138427734,-0.017364131286740303,-0.006455101538449526,0.42165133357048035,0.4825914800167084,-0.7631468772888184,-1.0547336339950562,0.0,0.0,0.0,0.0,-0.03211669996380806,-0.09685088694095612,0.04814302921295166,0.03366389125585556,0.1007162481546402,0.1028376966714859,-0.0366482138633728,-0.0968509167432785,-0.03,0.05067032759514037,0.100716233253479,0.002302049127959449,-0.015524053014814854,-2.751196492845054e-10,1.0372284650802612
159,0.7950000000000006,0,0.377690851688385,-0.0193264652043581,-0.007958613336086273,0.4216284453868866,0.4713418781757355,-0.7630695700645447,-1.0349974632263184,0.0,0.0,0.0,0.0,-0.03217708319425583,-0.0968509092926979,0.04812738299369812,0.03456590324640274,0.100716233253479,0.09888799488544464,-0.0366482138633728,-0.0968509167432785,-0.03,0.05316080487793004,0.100716233253479,9.532714450580237e-05,-0.017057858407497406,-3.391883718339983e-10,1.0372484922409058
160,0.8000000000000006,0,0.3778931796550751,-0.01999778114259243,-0.0076443953439593315,0.4209958612918854,0.46764644980430603,-0.7643532752990723,-1.0276225805282593,0.0,0.0,0.0,0.0,-0.032242897897958755,-0.09685086458921432,0.04810692369937897,0.033528268337249756,0.1007162407040596,0.0971502959728241,-0.0366482138633728,-0.0968509167432785,-0.03,0.05378342419862747,0.100716233253479,0.0,-0.017818743363022804,-3.257969449776965e-10,1.0370453596115112
161,0.8050000000000006,0,0.3782154321670532,-0.018518684431910515,-0.005084247328341007,0.4203856289386749,0.4192172586917877,-0.7663404941558838,-0.9479880928993225,0.0,0.0,0.0,0.0,-0.032753948122262955,-0.09685088694095612,0.04810073971748352,0.03829947113990784,0.10071626305580139,0.08136691153049469,-0.0366482138633728,-0.0968509167432785,-0.03,0.05378342419862747,0.100716233253479,0.0,-0.017069457098841667,-2.1668429550647517e-10,1.0367183685302734
162,0.8100000000000006,0,0.37777096033096313,-0.019784701988101006,-0.00782780721783638,0.4217444360256195,0.3997649550437927,-0.7635531425476074,-0.9187362790107727,0.0,0.0,0.0,0.0,-0.032697346061468124,-0.09685089439153671,0.048121362924575806,0.04409705847501755,0.1007162556052208,0.07675464451313019,-0.0366482138633728,-0.0968509167432785,-0.03,0.05378342419862747,0.100716233253479,0.0,-0.01755335181951523,-3.336180220969709e-10,1.0371679067611694
163,0.8150000000000006,0,0.3778257966041565,-0.019997481256723404,-0.007738328073173761,0.42153775691986084,0.3932270109653473,-0.7639176845550537,-0.9078314900398254,0.0,0.0,0.0,0.0,-0.032717347145080566,-0.09685089439153671,0.04811835289001465,0.04461399465799332,0.1007162556052208,0.0747513622045517,-0.0366482138633728,-0.0968509167432785,-0.03,0.05378342419862747,0.100716233253479,0.0,-0.01779164746403694,-3.29803212517632e-10,1.037113070487976
164,0.8200000000000006,0,0.377912312746048,-0.0199973676353693,-0.007404573727399111,0.42129814624786377,0.39104971289634705,-0.7644678354263306,-0.9037717580795288,0.0,0.0,0.0,0.0,-0.0327356792986393,-0.09685087949037552,0.0481126606464386,0.04431901499629021,0.1007162481546402,0.07391013205051422,-0.0366482138633728,-0.0968509167432785,-0.03,0.05378342419862747,0.100716233253479,0.0,-0.017886655405163765,-3.15581671905818e-10,1.0370256900787354
165,0.8250000000000006,0,0.3779659569263458,-0.01999741420149803,-0.006897751707583666,0.4206687808036804,0.38888847827911377,-0.7648136019706726,-0.9015457034111023,0.0,0.0,0.0,0.0,-0.03275500237941742,-0.09685087949037552,0.04810613393783569,0.04447726160287857,0.1007162556052208,0.07348194718360901,-0.0366482138633728,-0.0968509167432785,-0.03,0.05378342419862747,0.100716233253479,0.0,-0.018031148239970207,-2.939860577200193e-10,1.036971092224121
166,0.8300000000000006,0,0.37797996401786804,-0.019997281953692436,-0.006727267988026142,0.42044323682785034,0.38807839155197144,-0.7649049758911133,-0.9007258415222168,0.0,0.0,0.0,0.0,-0.03276122361421585,-0.09685087949037552,0.0481039434671402,0.04456600546836853,0.1007162556052208,0.07333192229270935,-0.0366482138633728,-0.0968509167432785,-0.03,0.05378342419862747,0.100716233253479,0.0,-0.018079698085784912,-2.867076853707573e-10,1.036956787109375
167,0.8350000000000006,0,0.377984881401062,-0.01999724470078945,-0.006662451662123203,0.4203557074069977,0.38779115676879883,-0.7649368643760681,-0.9004222750663757,0.0,0.0,0.0,0.0,-0.03276341035962105,-0.09685086458921432,0.04810306429862976,0.044587425887584686,0.1007162556052208,0.07327601313591003,-0.0366482138633728,-0.0968509167432785,-0.03,0.05378342419862747,0.100716233253479,0.0,-0.018098128959536552,-2.839463386639096e-10,1.0369515419006348
168,0.8400000000000006,0,0.3779868483543396,-0.019997216761112213,-0.006636431906372309,0.4203214645385742,0.3876897096633911,-0.7649500370025635,-0.9003100395202637,0.0,0.0,0.0,0.0,-0.03276429697871208,-0.09685087203979492,0.0481027215719223,0.044589199125766754,0.10071621090173721,0.07325480878353119,-0.0366482138633728,-0.0968509167432785,-0.03,0.05378342419862747,0.100716233253479,0.0,-0.018105467781424522,-2.8284499742348146e-10,1.0369493961334229
169,0.8450000000000006,0,0.37798747420310974,-0.019997214898467064,-0.0066267396323382854,0.42030858993530273,0.38765382766723633,-0.7649552822113037,-0.9002684950828552,0.0,0.0,0.0,0.0,-0.03276478871703148,-0.09685086458921432,0.04810282588005066,0.04458865895867348,0.1007162407040596,0.07324676215648651,-0.0366482138633728,-0.0968509167432785,-0.03,0.05378342419862747,0.100716233253479,0.0,-0.018108241260051727,-2.824300515680278e-10,1.0369489192962646
170,0.8500000000000006,0,0.37798795104026794,-0.019997211173176765,-0.006623318884521723,0.4203036427497864,0.3876412808895111,-0.7649564146995544,-0.900253176689148,0.0,0.0,0.0,0.0,-0.03276490420103073,-0.09685088694095612,0.048102542757987976,0.04458831250667572,0.10071626305580139,0.073243647813797,-0.0366482138633728,-0.0968509167432785,-0.03,0.05378342419862747,0.100716233253479,0.0,-0.018109198659658432,-2.822863887086413e-10,1.0369484424591064
171,0.8550000000000006,0,0.37798795104026794,-0.019997213035821915,-0.006622020620852709,0.42030197381973267,0.38763654232025146,-0.7649568319320679,-0.9002476334571838,0.0,0.0,0.0,0.0,-0.03276519477367401,-0.09685086458921432,0.04810239374637604,0.04458767920732498,0.10071621090173721,0.07324285805225372,-0.0366482138633728,-0.0968509167432785,-0.03,0.05378342419862747,0.100716233253479,0.0,-0.018109627068042755,-2.82222578640301e-10,1.0369484424591064
172,0.8600000000000007,0,0.37798792123794556,-0.019997214898467064,-0.006621670443564653,0.4203011989593506,0.3876349925994873,-0.764957070350647,-0.9002453684806824,0.0,0.0,0.0,0.0,-0.032764412462711334,-0.09685087203979492,0.04810278117656708,0.04458830505609512,0.10071626305580139,0.07324261963367462,-0.0366482138633728,-0.0968509167432785,-0.03,0.05378342419862747,0.100716233253479,0.0,-0.018109628930687904,-2.82222578640301e-10,1.0369486808776855
173,0.8650000000000007,0,0.37798792123794556,-0.01999720185995102,-0.006621572654694319,0.42030102014541626,0.3876343369483948,-0.7649567127227783,-0.9002450108528137,0.0,0.0,0.0,0.0,-0.03276506066322327,-0.09685085713863373,0.04810279607772827,0.044587939977645874,0.100716233253479,0.07324247062206268,-0.0366482138633728,-0.0968509167432785,-0.03,0.05378342419862747,0.100716233253479,0.0,-0.018109723925590515,-2.8220656367317076e-10,1.0369486808776855
