step,sim_time,env_id,prismz,prismx,RevoluteJoint,q1_left,q1_right,q2_left,q2_right,act_q1_left,act_q2_left,act_q1_right,act_q2_right,foot_l_x,foot_l_y,foot_l_z,foot_r_x,foot_r_y,foot_r_z,com_x,com_y,com_z
297,1.4849999999999903,0,0.3454132378101349,0.12227369844913483,0.052377957850694656,0.15778839588165283,0.19731590151786804,0.0881190225481987,-0.10230515152215958,0.6637424826622009,-0.8107893466949463,12.852112770080566,-9.779865264892578,-0.11447502672672272,-0.09685078263282776,0.048776447772979736,-0.06718230992555618,0.10071633011102676,0.038176581263542175,0.10734912753105164,2.2313388914341203e-09,1.069907784461975
298,1.4899999999999902,0,0.3454132676124573,0.12227419763803482,0.052377939224243164,0.1577882021665573,0.19731539487838745,0.08812078088521957,-0.10230329632759094,0.6637424826622009,-0.8107893466949463,12.852112770080566,-9.779865264892578,-0.1144752949476242,-0.09685079008340836,0.048776596784591675,-0.06718200445175171,0.10071633756160736,0.03817637264728546,0.10734961926937103,2.2313388914341203e-09,1.069907784461975
299,1.4949999999999901,0,0.3454134464263916,0.1222754493355751,0.05237794294953346,0.15778952836990356,0.19731652736663818,0.08812190592288971,-0.10230245441198349,0.6637424826622009,-0.8107893466949463,12.852112770080566,-9.779865264892578,-0.11447547376155853,-0.09685082733631134,0.04877674579620361,-0.0671822726726532,0.10071630775928497,0.038176655769348145,0.10735087096691132,2.2313388914341203e-09,1.069907546043396
300,1.49999999999999,0,0.3454132080078125,0.12227427959442139,0.05237790197134018,0.15778860449790955,0.19731560349464417,0.08812091499567032,-0.10230336338281631,0.5799502730369568,-0.312386155128479,7.756747722625732,-20.01007080078125,-0.11447553336620331,-0.09685079008340836,0.04877658188343048,-0.06718206405639648,0.10071633756160736,0.0381765216588974,0.1073497086763382,2.2313388914341203e-09,1.069907784461975
301,1.50499999999999,0,0.34541311860084534,0.12227436900138855,0.05237797647714615,0.15778890252113342,0.19731615483760834,0.08811988681554794,-0.10230467468500137,0.5799502730369568,-0.312386155128479,7.756747722625732,-20.01007080078125,-0.1144752949476242,-0.09685078263282776,0.048776865005493164,-0.06718207895755768,0.10071635246276855,0.03817710280418396,0.10734979808330536,2.2313388914341203e-09,1.0699080228805542
302,1.5099999999999898,0,0.3454135060310364,0.12227518111467361,0.05237798020243645,0.15778958797454834,0.1973167359828949,0.08812093734741211,-0.10230377316474915,0.5799502730369568,-0.312386155128479,7.756747722625732,-20.01007080078125,-0.11447553336620331,-0.09685079753398895,0.048776596784591675,-0.06718192994594574,0.10071633011102676,0.038176536560058594,0.10735060274600983,2.2313388914341203e-09,1.069907546043396
303,1.5149999999999897,0,0.3454129695892334,0.12227344512939453,0.05237794667482376,0.15778848528862,0.19731579720973969,0.08811894804239273,-0.10230559855699539,0.5799502730369568,-0.312386155128479,7.756747722625732,-20.01007080078125,-0.11447557806968689,-0.09685076773166656,0.048776671290397644,-0.06718224287033081,0.10071633011102676,0.03817671537399292,0.10734887421131134,2.2313388914341203e-09,1.0699080228805542
304,1.5199999999999896,0,0.345412939786911,0.1222742423415184,0.05237799882888794,0.1577884405851364,0.19731585681438446,0.08812016993761063,-0.1023036539554596,0.5493384599685669,-0.21981966495513916,5.795436382293701,-24.05362892150879,-0.11447526514530182,-0.09685077518224716,0.048776715993881226,-0.06718240678310394,0.10071633756160736,0.0381767600774765,0.10734966397285461,2.2313388914341203e-09,1.0699080228805542
305,1.5249999999999895,0,0.3548520505428314,0.11756694316864014,0.03781554475426674,0.0723387598991394,0.3689505457878113,0.2918342649936676,-0.33336445689201355,0.5493384599685669,-0.21981966495513916,5.795436382293701,-24.05362892150879,-0.113478884100914,-0.09685079753398895,0.04775013029575348,-0.09351138025522232,0.10071631520986557,0.04547838866710663,0.10678941011428833,1.6113191891875545e-09,1.0602819919586182
306,1.5299999999999894,0,0.369893342256546,0.11942537128925323,0.026192156597971916,0.03591806814074516,0.44954031705856323,0.4218962490558624,-0.4401497542858124,0.5493384599685669,-0.21981966495513916,5.795436382293701,-24.05362892150879,-0.1180708184838295,-0.09685074537992477,0.045887649059295654,-0.09502097964286804,0.10071635246276855,0.04133714735507965,0.11195963621139526,1.1161775947954311e-09,1.0451347827911377
307,1.5349999999999893,0,0.37847304344177246,0.13296325504779816,0.028605036437511444,0.02441399358212948,0.47785115242004395,0.46981289982795715,-0.48103269934654236,0.5493384599685669,-0.21981966495513916,5.795436382293701,-24.05362892150879,-0.11660642921924591,-0.09685079008340836,0.045145049691200256,-0.08935225754976273,0.10071633011102676,0.03854566812515259,0.12480992823839188,1.2189782516713876e-09,1.0365736484527588
308,1.5399999999999892,0,0.384758323431015,0.15666961669921875,0.047509126365184784,0.01991335302591324,0.48764050006866455,0.4825870096683502,-0.5008159279823303,0.6551868319511414,-0.5625960826873779,-0.005762249231338501,-22.139556884765625,-0.11818543076515198,-0.09685076773166656,0.04551689326763153,-0.08901602029800415,0.10071635991334915,0.03853599727153778,0.14313124120235443,2.0240904508028734e-09,1.0304934978485107
309,1.544999999999989,0,0.3887420892715454,0.17334963381290436,0.05242995172739029,0.011930999346077442,0.49941718578338623,0.4977699816226959,-0.4996633231639862,0.6551868319511414,-0.5625960826873779,-0.005762249231338501,-22.139556884765625,-0.10712739080190659,-0.09685077518224716,0.04431299865245819,-0.08823435753583908,0.10071630775928497,0.03851485252380371,0.1584102362394333,2.2335535643236426e-09,1.0265798568725586
310,1.549999999999989,0,0.38944950699806213,0.17562058568000793,0.05239428952336311,0.008570547215640545,0.5024667382240295,0.5043443441390991,-0.5000578761100769,0.6551868319511414,-0.5625960826873779,-0.005762249231338501,-22.139556884765625,-0.10461124777793884,-0.09685076773166656,0.04424476623535156,-0.08810745924711227,0.10071634501218796,0.03851024806499481,0.16069132089614868,2.2320396642072637e-09,1.0258718729019165
311,1.5549999999999888,0,0.38899075984954834,0.17357297241687775,0.05237625539302826,0.005216027610003948,0.5007520914077759,0.5061232447624207,-0.5018479824066162,0.6551868319511414,-0.5625960826873779,-0.005762249231338501,-22.139556884765625,-0.10470493882894516,-0.09685075283050537,0.04425698518753052,-0.08804088830947876,0.10071630775928497,0.038518026471138,0.15864893794059753,2.2312585112871375e-09,1.0263303518295288
312,1.5599999999999887,0,0.38878390192985535,0.17273114621639252,0.052379265427589417,0.003957537934184074,0.499970406293869,0.5066852569580078,-0.5028287172317505,0.619880735874176,-0.5268203020095825,-0.9586812257766724,-22.745208740234375,-0.10478800535202026,-0.09685076773166656,0.044276416301727295,-0.08786272257566452,0.10071634501218796,0.03852058947086334,0.15780624747276306,2.2313864089795743e-09,1.0265370607376099
313,1.5649999999999886,0,0.3886268436908722,0.16959740221500397,0.05237474665045738,-0.003843281650915742,0.49992021918296814,0.5145267844200134,-0.5095968842506409,0.619880735874176,-0.5268203020095825,-0.9586812257766724,-22.745208740234375,-0.10476483404636383,-0.09685076773166656,0.04427504539489746,-0.08805806934833527,0.10071635246276855,0.038531407713890076,0.15467378497123718,2.231194562440919e-09,1.0266942977905273
314,1.5699999999999885,0,0.38833850622177124,0.16686320304870605,0.05237901583313942,-0.007092724088579416,0.49900344014167786,0.5169199109077454,-0.5138638019561768,0.619880735874176,-0.5268203020095825,-0.9586812257766724,-22.745208740234375,-0.1058756411075592,-0.09685077518224716,0.044307127594947815,-0.08826357871294022,0.10071632266044617,0.03853645920753479,0.1519383043050766,2.2313864089795743e-09,1.0269824266433716
315,1.5749999999999884,0,0.3880864679813385,0.16412636637687683,0.05238170549273491,-0.007609667722135782,0.4982031583786011,0.5165313482284546,-0.5183268189430237,0.619880735874176,-0.5268203020095825,-0.9586812257766724,-22.745208740234375,-0.10807769000530243,-0.09685076028108597,0.0443442165851593,-0.08847517520189285,0.10071630030870438,0.03854024410247803,0.14920072257518768,2.2314978753712467e-09,1.0272347927093506
316,1.5799999999999883,0,0.3877013325691223,0.1608801931142807,0.05237365514039993,-0.007490630727261305,0.49677762389183044,0.5158780217170715,-0.5227682590484619,0.44748425483703613,-0.5038623809814453,-1.306357979774475,-23.165193557739258,-0.11116819083690643,-0.09685077518224716,0.04460771381855011,-0.0887068659067154,0.10071629285812378,0.03854726254940033,0.14595690369606018,2.231147044895465e-09,1.0276198387145996
317,1.5849999999999882,0,0.38744160532951355,0.15695416927337646,0.05237322673201561,-0.015095917508006096,0.4959360957145691,0.5231475234031677,-0.5297170877456665,0.44748425483703613,-0.5038623809814453,-1.306357979774475,-23.165193557739258,-0.1118839830160141,-0.09685078263282776,0.044663816690444946,-0.08900684118270874,0.10071628540754318,0.038553476333618164,0.1420309841632843,2.2311308356393056e-09,1.0278794765472412
318,1.589999999999988,0,0.38711676001548767,0.15377318859100342,0.05237007141113281,-0.017963992431759834,0.49460288882255554,0.5258405804634094,-0.5341946482658386,0.44748425483703613,-0.5038623809814453,-1.306357979774475,-23.165193557739258,-0.1138327568769455,-0.09685076773166656,0.04490619897842407,-0.089234359562397,0.10071630775928497,0.03855647146701813,0.1388508677482605,2.2310036040806835e-09,1.0282042026519775
319,1.594999999999988,0,0.3869480788707733,0.1522289365530014,0.05237070471048355,-0.018947554752230644,0.4938715100288391,0.52684485912323,-0.5362316966056824,0.44748425483703613,-0.5038623809814453,-1.306357979774475,-23.165193557739258,-0.11498595029115677,-0.09685075283050537,0.04506605863571167,-0.0893407016992569,0.10071631520986557,0.03855729103088379,0.13730639219284058,2.2310355785037927e-09,1.028372883796692
320,1.5999999999999879,0,0.38695278763771057,0.15214061737060547,0.05237320810556412,-0.01930757239460945,0.49389785528182983,0.5272147059440613,-0.5364767909049988,0.27036207914352417,-0.4738805890083313,-0.7522751092910767,-22.44648551940918,-0.11493448913097382,-0.09685075283050537,0.045059651136398315,-0.08934735506772995,0.10071633011102676,0.03855776786804199,0.1372174322605133,2.2311308356393056e-09,1.0283682346343994
321,1.6049999999999878,0,0.3870951533317566,0.15125234425067902,0.052377596497535706,-0.02701330929994583,0.4946136474609375,0.5345035195350647,-0.5396508574485779,0.27036207914352417,-0.4738805890083313,-0.7522751092910767,-22.44648551940918,-0.11254703253507614,-0.09685074537992477,0.044732168316841125,-0.08943742513656616,0.10071631520986557,0.03855864703655243,0.13632787764072418,2.231322238088751e-09,1.0282260179519653
322,1.6099999999999877,0,0.3869971036911011,0.14973947405815125,0.05237472057342529,-0.029931573197245598,0.49418842792510986,0.537200391292572,-0.5421375632286072,0.27036207914352417,-0.4738805890083313,-0.7522751092910767,-22.44648551940918,-0.11279032379388809,-0.09685075283050537,0.044750750064849854,-0.0895526334643364,0.10071632266044617,0.03855849802494049,0.13481585681438446,2.231194562440919e-09,1.0283238887786865
323,1.6149999999999876,0,0.38686105608940125,0.14844480156898499,0.05237319692969322,-0.030919063836336136,0.4935639500617981,0.5382088422775269,-0.5438147783279419,0.27036207914352417,-0.4738805890083313,-0.7522751092910767,-22.44648551940918,-0.11368946731090546,-0.09685076773166656,0.04488234221935272,-0.089643195271492,0.10071632266044617,0.0385594516992569,0.13352161645889282,2.2311308356393056e-09,1.0284600257873535
324,1.6199999999999875,0,0.38678526878356934,0.14776957035064697,0.05237329751253128,-0.03125549480319023,0.49320802092552185,0.53858482837677,-0.5446413159370422,0.11608665436506271,-0.4434990882873535,0.27443012595176697,-20.876142501831055,-0.11424244940280914,-0.09685073792934418,0.044964298605918884,-0.08968866616487503,0.10071630775928497,0.03855939209461212,0.1328463852405548,2.2311308356393056e-09,1.0285358428955078
325,1.6249999999999873,0,0.38508468866348267,0.14641733467578888,0.05237588658928871,-0.03615596890449524,0.4850694239139557,0.5493902564048767,-0.5333428978919983,0.11608665436506271,-0.4434990882873535,0.27443012595176697,-20.876142501831055,-0.11574489623308182,-0.09685076773166656,0.047976911067962646,-0.08956274390220642,0.10071630775928497,0.03855934739112854,0.13149340450763702,2.231242746120188e-09,1.0302366018295288
326,1.6299999999999872,0,0.3842390477657318,0.1444023847579956,0.05237254127860069,-0.037962883710861206,0.48100483417510986,0.5534033179283142,-0.5305343866348267,0.11608665436506271,-0.4434990882873535,0.27443012595176697,-20.876142501831055,-0.11781790852546692,-0.09685076773166656,0.049317166209220886,-0.08961477875709534,0.10071631520986557,0.03855915367603302,0.12947940826416016,2.2310990832608013e-09,1.0310819149017334
327,1.6349999999999871,0,0.38384318351745605,0.14292506873607635,0.05237147957086563,-0.03857419267296791,0.47909387946128845,0.5548917055130005,-0.5303504467010498,0.11608665436506271,-0.4434990882873535,0.27443012595176697,-20.876142501831055,-0.11936233937740326,-0.09685075283050537,0.049911126494407654,-0.08968295156955719,0.10071631520986557,0.038558974862098694,0.12800230085849762,2.231066886793087e-09,1.031477689743042
328,1.639999999999987,0,0.3836989104747772,0.14236102998256683,0.052372321486473083,-0.038789913058280945,0.47839421033859253,0.5554416179656982,-0.5303364396095276,-0.042282070964574814,-0.41330671310424805,1.9689120054244995,-19.059782028198242,-0.119960255920887,-0.09685075283050537,0.05013182759284973,-0.0897093117237091,0.10071630775928497,0.03855942189693451,0.12743805348873138,2.2310990832608013e-09,1.031622052192688
329,1.644999999999987,0,0.37796714901924133,0.141360804438591,0.05237068235874176,-0.0535474568605423,0.4493424892425537,0.5884898900985718,-0.4814314842224121,-0.042282070964574814,-0.41330671310424805,1.9689120054244995,-19.059782028198242,-0.12151702493429184,-0.09685073792934418,0.0601046085357666,-0.08893675357103348,0.10071630030870438,0.03855147957801819,0.12643836438655853,2.2310191472030283e-09,1.0373539924621582
330,1.6499999999999868,0,0.37574484944343567,0.13993805646896362,0.05237140506505966,-0.0591188482940197,0.4375178813934326,0.6007394790649414,-0.4635894000530243,-0.042282070964574814,-0.41330671310424805,1.9689120054244995,-19.059782028198242,-0.123050756752491,-0.09685073792934418,0.06392760574817657,-0.08870881050825119,0.10071630775928497,0.038547590374946594,0.12501540780067444,2.2310513436707424e-09,1.0395760536193848
331,1.6549999999999867,0,0.3749082684516907,0.1389886736869812,0.05237194150686264,-0.061070866882801056,0.43302902579307556,0.6052698493003845,-0.4576812982559204,-0.042282070964574814,-0.41330671310424805,1.9689120054244995,-19.059782028198242,-0.12412139028310776,-0.09685076028108597,0.065389484167099,-0.08865468949079514,0.10071632266044617,0.0385461151599884,0.12406580150127411,2.2310833180938516e-09,1.0404127836227417
332,1.6599999999999866,0,0.3746202290058136,0.1387135088443756,0.05237312242388725,-0.06176357343792915,0.43146464228630066,0.6069432497024536,-0.4555050730705261,-0.3107303977012634,-0.3396185636520386,4.459308624267578,-17.156902313232422,-0.12446373701095581,-0.09685073792934418,0.06591622531414032,-0.08863018453121185,0.10071631520986557,0.03854541480541229,0.12379030883312225,2.2311308356393056e-09,1.040700912475586
333,1.6649999999999865,0,0.3670506477355957,0.13793359696865082,0.0523693822324276,-0.07955855876207352,0.38561490178108215,0.646598756313324,-0.375552773475647,-0.3107303977012634,-0.3396185636520386,4.459308624267578,-17.156902313232422,-0.12568610906600952,-0.09685076028108597,0.07896581292152405,-0.08729954808950424,0.10071631520986557,0.038489654660224915,0.12301146984100342,2.2309718517021793e-09,1.0482704639434814
334,1.6699999999999864,0,0.36435118317604065,0.13664290308952332,0.05237129330635071,-0.08628226816654205,0.3674758970737457,0.6612956523895264,-0.3457832336425781,-0.3107303977012634,-0.3396185636520386,4.459308624267578,-17.156902313232422,-0.12701895833015442,-0.09685073792934418,0.08374172449111938,-0.0868554636836052,0.10071632266044617,0.03846317529678345,0.12172025442123413,2.2310513436707424e-09,1.0509698390960693
335,1.6749999999999863,0,0.3633684813976288,0.13582143187522888,0.052372392266988754,-0.0886416882276535,0.36072152853012085,0.6667291522026062,-0.3354007601737976,-0.3107303977012634,-0.3396185636520386,4.459308624267578,-17.156902313232422,-0.1279475837945938,-0.09685074537992477,0.08553247153759003,-0.08671677112579346,0.10071632266044617,0.03845342993736267,0.12089844793081284,2.2310990832608013e-09,1.0519524812698364
336,1.6799999999999862,0,0.3630390167236328,0.13564935326576233,0.05237383767962456,-0.08947911113500595,0.35835766792297363,0.6687359809875488,-0.331519216299057,-0.693924605846405,-0.16571782529354095,4.602065086364746,-16.238021850585938,-0.12818543612957,-0.09685076773166656,0.08617003262042999,-0.08665817975997925,0.10071635246276855,0.038449645042419434,0.12072594463825226,2.2311630321070197e-09,1.0522820949554443
337,1.684999999999986,0,0.3560233414173126,0.13512209057807922,0.05237095057964325,-0.10346110165119171,0.29590165615081787,0.7009778022766113,-0.21949230134487152,-0.693924605846405,-0.16571782529354095,4.602065086364746,-16.238021850585938,-0.12929779291152954,-0.09685075283050537,0.0981079638004303,-0.0847104862332344,0.10071633756160736,0.038265347480773926,0.1201995313167572,2.2310355785037927e-09,1.0592976808547974
338,1.689999999999986,0,0.353883296251297,0.1339748501777649,0.05237405002117157,-0.10872829705476761,0.2716009318828583,0.712928295135498,-0.17754843831062317,-0.693924605846405,-0.16571782529354095,4.602065086364746,-16.238021850585938,-0.13058295845985413,-0.09685074537992477,0.10210217535495758,-0.08401945233345032,0.10071635991334915,0.03818485140800476,0.11905144155025482,2.2311630321070197e-09,1.0614378452301025
339,1.6949999999999859,0,0.3531557023525238,0.13331303000450134,0.05237570405006409,-0.11057664453983307,0.2626296877861023,0.7173445820808411,-0.1625167280435562,-0.693924605846405,-0.16571782529354095,4.602065086364746,-16.238021850585938,-0.13136672973632812,-0.09685076773166656,0.10354539752006531,-0.08378739655017853,0.10071635246276855,0.03815409541130066,0.1183890849351883,2.231242746120188e-09,1.062165379524231
340,1.6999999999999857,0,0.35294109582901,0.13326896727085114,0.052377428859472275,-0.1112353727221489,0.2594827711582184,0.7189751267433167,-0.15683388710021973,-0.9962827563285828,0.14263246953487396,-1.8326359987258911,-16.84178924560547,-0.13147413730621338,-0.09685076773166656,0.10403087735176086,-0.08368939906358719,0.10071631520986557,0.03814098238945007,0.11834459751844406,2.2313062508771964e-09,1.0623799562454224
341,1.7049999999999856,0,0.3500990569591522,0.13276182115077972,0.05237731337547302,-0.1163654699921608,0.1942661851644516,0.7331347465515137,-0.03828926011919975,-0.9962827563285828,0.14263246953487396,-1.8326359987258911,-16.84178924560547,-0.13294288516044617,-0.09685074537992477,0.10938458144664764,-0.0811721682548523,0.10071636736392975,0.037802696228027344,0.11783745139837265,2.2313062508771964e-09,1.065221905708313
342,1.7099999999999855,0,0.34968462586402893,0.1317465752363205,0.05237726867198944,-0.11826191842556,0.16907916963100433,0.7383847236633301,0.0064606149680912495,-0.9962827563285828,0.14263246953487396,-1.8326359987258911,-16.84178924560547,-0.13431337475776672,-0.09685077518224716,0.11074146628379822,-0.08040579408407211,0.10071633756160736,0.03765581548213959,0.11682220548391342,2.2313062508771964e-09,1.0656365156173706
343,1.7149999999999854,0,0.3496010899543762,0.13116788864135742,0.05237775668501854,-0.11892428994178772,0.159718319773674,0.7403251528739929,0.02272871881723404,-0.9962827563285828,0.14263246953487396,-1.8326359987258911,-16.84178924560547,-0.13505199551582336,-0.09685075283050537,0.11118404567241669,-0.08014768362045288,0.10071633756160736,0.037598833441734314,0.11624342948198318,2.231322238088751e-09,1.0657199621200562
344,1.7199999999999853,0,0.34962213039398193,0.13111665844917297,0.052378833293914795,-0.11916381865739822,0.15637744963169098,0.7410413026809692,0.02887984737753868,-0.9309018850326538,0.19669990241527557,-10.41744327545166,-14.744314193725586,-0.135166734457016,-0.09685075283050537,0.11129702627658844,-0.08004201948642731,0.10071635991334915,0.037575721740722656,0.11619186401367188,2.2313701997234148e-09,1.0656989812850952
345,1.7249999999999852,0,0.349443256855011,0.13060201704502106,0.05238790065050125,-0.10379067063331604,0.1608571857213974,0.7126732468605042,0.01921367645263672,-0.9309018850326538,0.19669990241527557,-10.41744327545166,-14.744314193725586,-0.13756144046783447,-0.09685073792934418,0.10766509175300598,-0.08018975704908371,0.10071636736392975,0.037621259689331055,0.11567465960979462,2.2317523384884908e-09,1.0658780336380005
346,1.729999999999985,0,0.3489293158054352,0.12838636338710785,0.05237981677055359,-0.09785459190607071,0.1613473743200302,0.7021874785423279,0.013453363440930843,-0.9309018850326538,0.19669990241527557,-10.41744327545166,-14.744314193725586,-0.14063718914985657,-0.09685075283050537,0.10686779022216797,-0.08039335161447525,0.10071634501218796,0.037661775946617126,0.11346124857664108,2.2314177172688687e-09,1.066391944885254
347,1.734999999999985,0,0.34845638275146484,0.12628504633903503,0.05237617716193199,-0.09572652727365494,0.1607551872730255,0.6983140707015991,0.009957868605852127,-0.9309018850326538,0.19669990241527557,-10.41744327545166,-14.744314193725586,-0.14300599694252014,-0.09685076028108597,0.10684554278850555,-0.08054885268211365,0.10071633756160736,0.037692368030548096,0.11136099696159363,2.2312585112871375e-09,1.0668648481369019
348,1.739999999999985,0,0.34820765256881714,0.12517163157463074,0.052376024425029755,-0.09496728330850601,0.16033867001533508,0.6968823671340942,0.008292460814118385,-0.4562569260597229,0.03385208547115326,-10.882797241210938,-7.989393711090088,-0.14419931173324585,-0.09685075283050537,0.1069057285785675,-0.08062764257192612,0.10071630775928497,0.037709131836891174,0.11024758219718933,2.2312585112871375e-09,1.0671135187149048
349,1.7449999999999848,0,0.34804171323776245,0.12448233366012573,0.052391402423381805,-0.0488516129553318,0.16678570210933685,0.6061002016067505,-0.005431892815977335,-0.4562569260597229,0.03385208547115326,-10.882797241210938,-7.989393711090088,-0.14821836352348328,-0.09685073792934418,0.09541656076908112,-0.0808546170592308,0.10071633756160736,0.03776772320270538,0.10955391824245453,2.2319122106040368e-09,1.067279577255249
350,1.7499999999999847,0,0.3475658595561981,0.12219476699829102,0.05237935855984688,-0.031230853870511055,0.1680096536874771,0.5725089907646179,-0.012684106826782227,-0.4562569260597229,0.03385208547115326,-10.882797241210938,-7.989393711090088,-0.15201620757579803,-0.09685074537992477,0.09210814535617828,-0.08108864724636078,0.10071632266044617,0.037809818983078,0.1072697639465332,2.231402174146524e-09,1.067755103111267
351,1.7549999999999846,0,0.3471415340900421,0.12014533579349518,0.052375152707099915,-0.02499259077012539,0.16775798797607422,0.5600839853286743,-0.016683362424373627,-0.4562569260597229,0.03385208547115326,-10.882797241210938,-7.989393711090088,-0.15439468622207642,-0.09685077518224716,0.09111866354942322,-0.0812511146068573,0.10071635246276855,0.037839338183403015,0.10522161424160004,2.2312107716970786e-09,1.0681796073913574
352,1.7599999999999845,0,0.34695935249328613,0.11926139891147614,0.05237535014748573,-0.022791801020503044,0.1676032394170761,0.5554864406585693,-0.018330702558159828,-0.2375164031982422,-0.20372460782527924,-9.267709732055664,8.92678451538086,-0.15531837940216064,-0.09685077518224716,0.09075865149497986,-0.08131858706474304,0.10071633756160736,0.03785263001918793,0.10433757305145264,2.2312265368640283e-09,1.0683618783950806
353,1.7649999999999844,0,0.3468541204929352,0.11869561672210693,0.05221041664481163,0.061095986515283585,0.1862632781267166,0.3935961425304413,-0.05750459432601929,-0.2375164031982422,-0.20372460782527924,-9.267709732055664,8.92678451538086,-0.16114312410354614,-0.09685078263282776,0.0759183019399643,-0.08043172955513,0.10071634501218796,0.037978529930114746,0.10381870716810226,2.2242119257498416e-09,1.0684645175933838
354,1.7699999999999843,0,0.34681227803230286,0.11748203635215759,0.05238113924860954,0.09469820559024811,0.19333621859550476,0.33001336455345154,-0.07384851574897766,-0.2375164031982422,-0.20372460782527924,-9.267709732055664,8.92678451538086,-0.16480372846126556,-0.09685076028108597,0.07171906530857086,-0.08075341582298279,0.10071633011102676,0.03804697096347809,0.10255660861730576,2.2314656789035325e-09,1.0685089826583862
355,1.7749999999999841,0,0.34658604860305786,0.11576612293720245,0.052375078201293945,0.1060701310634613,0.19527043402194977,0.30641865730285645,-0.08114585280418396,-0.2375164031982422,-0.20372460782527924,-9.267709732055664,8.92678451538086,-0.1664174497127533,-0.09685076773166656,0.07027256488800049,-0.08096113801002502,0.10071633011102676,0.03807738423347473,0.10084240138530731,2.2312107716970786e-09,1.068735122680664
356,1.779999999999984,0,0.3464691936969757,0.1149350255727768,0.052374325692653656,0.11008419096469879,0.19587668776512146,0.2976875603199005,-0.08407504856586456,-0.502070963382721,-0.3977048397064209,-8.705552101135254,19.256851196289062,-0.1670512557029724,-0.09685076773166656,0.06974898278713226,-0.08104932308197021,0.10071633756160736,0.03809104859828949,0.10001151263713837,2.2311790193185743e-09,1.0688519477844238
357,1.784999999999984,0,0.3466948866844177,0.11428894847631454,0.05239453166723251,0.17190098762512207,0.20465971529483795,0.17629235982894897,-0.10193465650081635,-0.502070963382721,-0.3977048397064209,-8.705552101135254,19.256851196289062,-0.16920050978660583,-0.09685078263282776,0.06371842324733734,-0.08134226500988007,0.10071631520986557,0.03814402222633362,0.09935968369245529,2.2320396642072637e-09,1.0686265230178833
358,1.7899999999999838,0,0.34643712639808655,0.11195943504571915,0.05237682908773422,0.1955031007528305,0.2067248374223709,0.1313844919204712,-0.11073671281337738,-0.502070963382721,-0.3977048397064209,-8.705552101135254,19.256851196289062,-0.1723974347114563,-0.09685078263282776,0.06274804472923279,-0.08160948753356934,0.10071632266044617,0.03817647695541382,0.09703518450260162,2.2312904857102467e-09,1.068884015083313
359,1.7949999999999837,0,0.34612423181533813,0.10980569571256638,0.052371639758348465,0.20383456349372864,0.20672175288200378,0.11476359516382217,-0.11537465453147888,-0.502070963382721,-0.3977048397064209,-8.705552101135254,19.256851196289062,-0.17452222108840942,-0.09685080498456955,0.06260339915752411,-0.08178981393575668,0.10071633011102676,0.03819872438907623,0.09488293528556824,2.231066886793087e-09,1.0691967010498047
360,1.7999999999999836,0,0.3459918797016144,0.10890085995197296,0.05237165465950966,0.20677125453948975,0.20666520297527313,0.10861127823591232,-0.11723059415817261,-0.7339587807655334,-0.7378562688827515,-8.249746322631836,21.327199935913086,-0.17529740929603577,-0.09685081243515015,0.06254296004772186,-0.08186209946870804,0.10071633011102676,0.03820878267288208,0.09397809952497482,2.231066886793087e-09,1.069329023361206
361,1.8049999999999835,0,0.34492751955986023,0.10234470665454865,0.03694998100399971,0.3915805518627167,0.2187623679637909,-0.0915551409125328,-0.1197444275021553,-0.7339587807655334,-0.7378562688827515,-8.249746322631836,21.327199935913086,-0.2265198826789856,-0.09685078263282776,0.08189466595649719,-0.07693496346473694,0.10071632266044617,0.03823883831501007,0.09181384742259979,1.5744413550677905e-09,1.0701969861984253
362,1.8099999999999834,0,0.3451917767524719,0.10589146614074707,0.050245869904756546,0.5854511260986328,0.21214430034160614,-0.29044970870018005,-0.1386926770210266,-0.7339587807655334,-0.7378562688827515,-8.249746322631836,21.327199935913086,-0.3053719401359558,-0.09685077518224716,0.12574398517608643,-0.07744399458169937,0.10071632266044617,0.03827972710132599,0.09157391637563705,2.140583488241532e-09,1.0700981616973877
363,1.8149999999999833,0,0.3449833393096924,0.10457198321819305,0.05237334221601486,0.6838183999061584,0.2103801667690277,-0.48856401443481445,-0.14427532255649567,-0.7339587807655334,-0.7378562688827515,-8.249746322631836,21.327199935913086,-0.29939740896224976,-0.09685079008340836,0.13966384530067444,-0.07775083184242249,0.10071632266044617,0.038311466574668884,0.08964868634939194,2.231147044895465e-09,1.0703377723693848
364,1.8199999999999832,0,0.34477487206459045,0.10302657634019852,0.05236193910241127,0.7168931365013123,0.2099202275276184,-0.6885518431663513,-0.14672617614269257,-1.8438209295272827,-0.9247326850891113,-2.4054620265960693,7.9817891120910645,-0.2403353601694107,-0.09685082733631134,0.13739410042762756,-0.07786303013563156,0.10071633756160736,0.03832384943962097,0.08810658752918243,2.230653217694112e-09,1.07054603099823
365,1.824999999999983,0,0.3442973494529724,0.09887479990720749,0.05141017585992813,0.5333136916160583,0.2121075838804245,-0.4888503849506378,-0.159456267952919,-1.8438209295272827,-0.9247326850891113,-2.4054620265960693,7.9817891120910645,-0.19210846722126007,-0.09685081243515015,0.09150604903697968,-0.0771339014172554,0.10071633756160736,0.038367778062820435,0.08422574400901794,2.190146286551453e-09,1.0710093975067139
