step,sim_time,env_id,prismz,prismx,RevoluteJoint,q1_left,q1_right,q2_left,q2_right,q1_left_ref,q2_left_ref,q1_right_ref,q2_right_ref
118,0.5900000000000004,0,0.3196529448032379,-0.8907589912414551,0.0523717887699604,0.034203045070171356,0.3593112826347351,0.013538029044866562,-0.7908076643943787,0.013946563005447388,-0.00015957483265083283,0.3919590711593628,-0.8032812476158142
119,0.5950000000000004,0,0.31843262910842896,-0.904841959476471,0.05227077752351761,0.022109678015112877,0.379830926656723,0.006321168038994074,-0.7982784509658813,0.007735313847661018,-0.0015092008979991078,0.42530402541160583,-0.8093739748001099
120,0.6000000000000004,0,0.31747889518737793,-0.9186690449714661,0.049774643033742905,0.012917838990688324,0.4085957109928131,0.001308651641011238,-0.8048350811004639,0.002217458561062813,-0.0041613201610744,0.44037798047065735,-0.8093740344047546
121,0.6050000000000004,0,0.3167799413204193,-0.9311574101448059,0.046710532158613205,0.005738731008023024,0.4290061295032501,-0.0029168601613491774,-0.8072271347045898,0.0,0.0,0.4543347656726837,-0.8073328137397766
122,0.6100000000000004,0,0.3162229657173157,-0.9435021877288818,0.039764877408742905,0.0018462750595062971,0.4451550245285034,-0.001594620756804943,-0.8068616986274719,-0.013739379122853279,-0.00022922091011423618,0.467157244682312,-0.8032814860343933
123,0.6150000000000004,0,0.3158557116985321,-0.9537872076034546,0.03783327341079712,-0.007677954155951738,0.4586930572986603,-5.580146171269007e-05,-0.8042647838592529,-0.020789477974176407,-2.1567559542745585e-06,0.478826642036438,-0.7972461581230164
124,0.6200000000000004,0,0.31560027599334717,-0.9635734558105469,0.03612403944134712,-0.01608561910688877,0.47137871384620667,-0.00018817152886185795,-0.7994529604911804,-0.027717730030417442,-4.093597960608264e-10,0.4986189305782318,-0.7792946100234985
125,0.6250000000000004,0,0.31542494893074036,-0.9735112190246582,0.033415041863918304,-0.023351062089204788,0.4883260428905487,0.00015826680464670062,-0.7864129543304443,-0.03464217483997345,-1.2883371127737908e-17,0.5066923499107361,-0.7673968076705933
126,0.6300000000000004,0,0.31534385681152344,-0.9832581877708435,0.03121902607381344,-0.030734356492757797,0.4999687075614929,-0.0003655063919723034,-0.7740535736083984,-0.048483915627002716,6.533777195727453e-06,0.5135132074356079,-0.7535504102706909
127,0.6350000000000005,0,0.31539541482925415,-0.9925884008407593,0.031448353081941605,-0.04191441461443901,0.5082820653915405,-3.3414671634091064e-05,-0.7608222365379333,-0.06685014814138412,0.02150624245405197,0.5190494656562805,-0.7377438545227051
128,0.6400000000000005,0,0.31553706526756287,-1.0027352571487427,0.02981400117278099,-0.05796331539750099,0.5150839686393738,0.013093790970742702,-0.7459378242492676,-0.08331301808357239,0.03944200277328491,0.5261170268058777,-0.700145423412323
129,0.6450000000000005,0,0.3158155381679535,-1.0141818523406982,0.025931667536497116,-0.07403610646724701,0.521830141544342,0.030069686472415924,-0.7168073058128357,-0.09726879745721817,0.05268198996782303,0.5275569558143616,-0.6782639026641846
130,0.6500000000000005,0,0.3162700831890106,-1.0268744230270386,0.021186577156186104,-0.08891698718070984,0.5253483057022095,0.0446816086769104,-0.6922327280044556,-0.11735507100820541,0.06450878828763962,0.5275210738182068,-0.6542266607284546
131,0.6550000000000005,0,0.31700029969215393,-1.0404253005981445,0.01817319355905056,-0.106877900660038,0.5264099836349487,0.05811726674437523,-0.668057918548584,-0.11457469314336777,0.04636938497424126,0.5259431600570679,-0.6279422640800476
132,0.6600000000000005,0,0.31772735714912415,-1.0566996335983276,0.011957344599068165,-0.11201678216457367,0.5259698033332825,0.05124492943286896,-0.6425414681434631,-0.11761250346899033,0.03916453197598457,0.5177504420280457,-0.5679791569709778
133,0.6650000000000005,0,0.3187815248966217,-1.075443983078003,0.0032708956860005856,-0.115823894739151,0.5205951929092407,0.04383166506886482,-0.5953651666641235,-0.12943927943706512,0.04847518354654312,0.5108517408370972,-0.5338191390037537
134,0.6700000000000005,0,0.320403128862381,-1.097053050994873,-0.007818521000444889,-0.12473092973232269,0.5142735838890076,0.046787701547145844,-0.5563973188400269,-0.11594824492931366,-0.0026050545275211334,0.5018036961555481,-0.4963757395744324
135,0.6750000000000005,0,0.3225586414337158,-1.1219758987426758,-0.0191465113312006,-0.11921803653240204,0.5059385895729065,0.01635950617492199,-0.5184742212295532,-0.10310613363981247,-0.03936135396361351,0.49027541279792786,-0.4550474286079407
136,0.6800000000000005,0,0.32586002349853516,-1.151194453239441,-0.03423353284597397,-0.10960395634174347,0.4959495961666107,-0.02001107484102249,-0.4783570468425751,-0.16176900267601013,0.05777426064014435,0.45737674832344055,-0.35629454255104065
137,0.6850000000000005,0,0.3302423357963562,-1.1835646629333496,-0.05244748294353485,-0.14345404505729675,0.4718579351902008,0.026844758540391922,-0.40127572417259216,-0.16573433578014374,0.05275983735918999,0.4334763288497925,-0.29414892196655273
138,0.6900000000000005,0,0.33645087480545044,-1.2226723432540894,-0.07795710861682892,-0.15773595869541168,0.4472595155239105,0.04380813241004944,-0.33374473452568054,-0.16653023660182953,0.02881629392504692,0.39992305636405945,-0.2147110104560852
139,0.6950000000000005,0,0.3436625301837921,-1.257649540901184,-0.08735577017068863,-0.17152543365955353,0.4175938665866852,0.021256953477859497,-0.2583377957344055,-0.16563379764556885,0.01391661912202835,0.3347034454345703,-0.07667262107133865
140,0.7000000000000005,0,0.3489809036254883,-1.2781524658203125,-0.08736114203929901,-0.18066862225532532,0.36814743280410767,-0.006284913048148155,-0.14320237934589386,0.07681102305650711,-0.4535382091999054,0.33254238963127136,-0.04404977709054947
141,0.7050000000000005,0,0.34504735469818115,-1.272630214691162,-0.08418213576078415,-0.03342699259519577,0.3460131883621216,-0.2127041220664978,-0.08285726606845856,-0.21480786800384521,0.08089505881071091,0.5355671644210815,-0.4117862284183502
142,0.7100000000000005,0,0.34044724702835083,-1.2639214992523193,-0.06650063395500183,-0.14340370893478394,0.46063753962516785,-0.046618200838565826,-0.2852645516395569,-0.37609776854515076,0.3585606515407562,0.23693431913852692,0.16054847836494446
143,0.7150000000000005,0,0.341401070356369,-1.2422481775283813,-0.00595243601128459,-0.2961677312850952,0.3281797170639038,0.11837656050920486,-0.04023721069097519,-0.304473876953125,0.21144278347492218,0.5529367327690125,-0.42078569531440735
144,0.7200000000000005,0,0.35141128301620483,-1.2659462690353394,-0.07547084242105484,-0.2997491955757141,0.46432146430015564,0.1850101202726364,-0.2659289240837097,0.03458372876048088,-0.4370674192905426,0.4099148213863373,-0.13483503460884094
145,0.7250000000000005,0,0.3463878929615021,-1.264153242111206,-0.08729191869497299,-0.14300991594791412,0.43691545724868774,-0.05253889784216881,-0.18209783732891083,-0.07249630987644196,-0.24849478900432587,0.5915535092353821,-0.4740983843803406
146,0.7300000000000005,0,0.35173988342285156,-1.2482653856277466,-0.07898221164941788,-0.0957348495721817,0.5301185846328735,-0.17565932869911194,-0.3651309907436371,-0.31582626700401306,0.18485207855701447,0.3114842176437378,0.0673629641532898
147,0.7350000000000005,0,0.3456372320652008,-1.2193747758865356,-0.018596980720758438,-0.24129438400268555,0.3977006673812866,-0.008727680891752243,-0.12291492521762848,-0.5064866542816162,0.5284179449081421,0.003149305935949087,0.653435230255127
148,0.7400000000000005,0,0.35179850459098816,-1.193220615386963,0.036062028259038925,-0.41000255942344666,0.19964751601219177,0.18554675579071045,0.1270567625761032,-0.1602317988872528,-0.1353117823600769,0.5216109156608582,-0.30859142541885376
149,0.7450000000000006,0,0.36058005690574646,-1.2255992889404297,-0.0831158384680748,-0.25791317224502563,0.38551029562950134,-0.0005316150491125882,-0.06174749508500099,0.1966519057750702,-0.815616250038147,-0.7041095495223999,1.994901418685913
150,0.7500000000000006,0,0.359401673078537,-1.216615915298462,-0.0872693583369255,-0.08788236230611801,0.24912787973880768,-0.2202979475259781,0.18926644325256348,-0.22236691415309906,-0.05317847803235054,0.42356282472610474,-0.11481402814388275
151,0.7550000000000006,0,0.3564882278442383,-1.1979526281356812,-0.08651673793792725,-0.16442519426345825,0.34349942207336426,-0.11929196119308472,0.005390692036598921,-0.5049808025360107,0.47286656498908997,1.0278955698013306,-1.2505321502685547
152,0.7600000000000006,0,0.3778412342071533,-1.1742483377456665,-0.07692424207925797,-0.3552902936935425,0.5253487229347229,0.08070237934589386,-0.2496178299188614,-0.3150075376033783,0.09452693164348602,0.7738302946090698,-0.8635997176170349
153,0.7650000000000006,0,0.3803657293319702,-1.1602662801742554,-0.08349687606096268,-0.34126242995262146,0.6837276220321655,0.07980881631374359,-0.49470990896224976,0.37555044889450073,-1.2123249769210815,0.5648818612098694,-0.381156861782074
154,0.7700000000000006,0,0.37151482701301575,-1.1462018489837646,-0.08724813163280487,-0.1798587441444397,0.6172611713409424,-0.15029959380626678,-0.4221995174884796,0.31659817695617676,-1.1259106397628784,0.49294787645339966,-0.24790070950984955
155,0.7750000000000006,0,0.36479780077934265,-1.1176307201385498,-0.0872679352760315,0.004693063907325268,0.5408787727355957,-0.3660114109516144,-0.31162726879119873,0.2866326570510864,-1.081304669380188,0.23898805677890778,0.2224525660276413
156,0.7800000000000006,0,0.3624800741672516,-1.0755733251571655,-0.05441947281360626,0.17620283365249634,0.3654140532016754,-0.5732197165489197,-0.05208131670951843,0.08177299052476883,-0.7084711790084839,-0.5775256156921387,1.7450098991394043
157,0.7850000000000006,0,0.37123367190361023,-1.0103182792663574,0.05237508565187454,0.12570904195308685,0.17528136074543,-0.657709002494812,0.18262211978435516,-0.327059805393219,0.04635149613022804,0.19539403915405273,0.2868827283382416
158,0.7900000000000006,0,0.36066922545433044,-1.0091261863708496,0.05236661434173584,-0.025199884548783302,0.18008285760879517,-0.47926002740859985,0.24695274233818054,-1.3019555807113647,1.8524714708328247,-0.6528300046920776,1.8706715106964111
159,0.7950000000000006,0,0.3594817519187927,-1.0234736204147339,0.052344679832458496,-0.19333501160144806,0.01061924733221531,-0.2834066152572632,0.4936200678348541,-0.26284176111221313,-0.10668739676475525,0.504254162311554,-0.31856366991996765
160,0.8000000000000006,0,0.3690512478351593,-1.0855518579483032,-0.08761380612850189,-0.2386329025030136,0.18769142031669617,-0.17196601629257202,0.30738717317581177,-0.7422075867652893,0.8387515544891357,0.19573767483234406,0.24524812400341034
161,0.8050000000000006,0,0.3651207983493805,-1.0865702629089355,-0.07720380276441574,-0.4366969168186188,0.19207222759723663,0.027862990275025368,0.2695806920528412,-0.22631379961967468,-0.2114449292421341,0.25965961813926697,0.11239863932132721
162,0.8100000000000006,0,0.3607097864151001,-1.080283522605896,-0.07842154800891876,-0.3332308828830719,0.2400771826505661,-0.12199434638023376,0.17971129715442657,-0.6100667715072632,0.5169967412948608,0.20361816883087158,0.21413514018058777
163,0.8150000000000006,0,0.3745899498462677,-1.0320725440979004,0.035799771547317505,-0.4933755397796631,0.21507203578948975,0.07753662019968033,0.20096468925476074,-0.19801799952983856,-0.2889098823070526,0.2956940829753876,0.023932667449116707
164,0.8200000000000006,0,0.3815172016620636,-1.0330981016159058,0.019108625128865242,-0.33253103494644165,0.2771977484226227,-0.13578885793685913,0.10313019901514053,-1.6332900524139404,2.3983285427093506,0.28221094608306885,0.03783974424004555
165,0.8250000000000006,0,0.38545072078704834,-1.0289943218231201,0.0521942563354969,-0.49261075258255005,0.2787564992904663,0.03203829377889633,0.06158287078142166,0.13286134600639343,-0.9198533296585083,-0.4365316331386566,1.3629688024520874
166,0.8300000000000006,0,0.3834916949272156,-1.0479053258895874,0.01475402619689703,-0.3405226171016693,0.13774265348911285,-0.16795741021633148,0.3235967457294464,0.876419723033905,-2.319537878036499,0.28485074639320374,-0.0023288866505026817
167,0.8350000000000006,0,0.3720168173313141,-1.0566413402557373,0.004360094200819731,-0.15043450891971588,0.2323322594165802,-0.35986608266830444,0.14611423015594482,-0.9937176704406738,1.1858848333358765,0.11009074002504349,0.3183722496032715
168,0.8400000000000006,0,0.37166857719421387,-1.0583624839782715,0.05228579416871071,-0.29477086663246155,0.15577225387096405,-0.2081291526556015,0.2539687156677246,-0.48024991154670715,0.22196650505065918,-0.15312176942825317,0.7948028445243835
169,0.8450000000000006,0,0.3829607665538788,-1.09786057472229,0.03056504763662815,-0.41639962792396545,-0.021092010661959648,-0.01816840097308159,0.5037866830825806,-0.34868893027305603,-0.022429702803492546,0.08211225271224976,0.328632116317749
170,0.8500000000000006,0,0.37191155552864075,-1.1546107530593872,-0.04035795107483864,-0.37748849391937256,0.05315832793712616,-0.021097270771861076,0.42827698588371277,-0.39460301399230957,0.06265538185834885,0.005407046992331743,0.4689716696739197
171,0.8550000000000006,0,0.3694479465484619,-1.1868798732757568,-0.03676125034689903,-0.3880290687084198,0.023040998727083206,0.031676873564720154,0.4537802040576935,-0.7192161083221436,0.7123881578445435,0.2074357271194458,0.069019615650177
172,0.8600000000000007,0,0.3525605797767639,-1.207008719444275,-0.03697565570473671,-0.5603905320167542,0.130782350897789,0.23134209215641022,0.23428824543952942,0.5776128172874451,-1.749022364616394,0.3623088002204895,-0.23600280284881592
173,0.8650000000000007,0,0.3445298969745636,-1.233763575553894,-0.08712908625602722,-0.41825878620147705,0.2800324559211731,0.032211676239967346,-0.007915033958852291,-1.2040824890136719,1.6005996465682983,0.6873958706855774,-0.8680217862129211
174,0.8700000000000007,0,0.3631523847579956,-1.2191143035888672,-0.03142246976494789,-0.557331383228302,0.46958690881729126,0.23229146003723145,-0.2584051787853241,-0.4820079803466797,0.25098246335983276,0.1665714979171753,0.09822803735733032
175,0.8750000000000007,0,0.38758838176727295,-1.19986891746521,0.04154293239116669,-0.5514642000198364,0.35027945041656494,0.2095680981874466,-0.03373830392956734,-0.19420163333415985,-0.2756367325782776,0.33536699414253235,-0.23186135292053223
176,0.8800000000000007,0,0.3709990382194519,-1.214136004447937,0.012544297613203526,-0.36971256136894226,0.3612062633037567,-0.004227362107485533,-0.11639098078012466,-0.38653475046157837,0.09758531302213669,0.41648438572883606,-0.3967157006263733
177,0.8850000000000007,0,0.36671769618988037,-1.21666419506073,0.015951309353113174,-0.38407689332962036,0.40074825286865234,0.04533077031373978,-0.2730015814304352,-0.6069605350494385,0.5222287774085999,0.012272366322577,0.3365863859653473
178,0.8900000000000007,0,0.3547438383102417,-1.2100906372070312,0.05224582552909851,-0.5232204794883728,0.214886873960495,0.24507491290569305,-0.03488661348819733,-0.5675299167633057,0.4596652686595917,0.3414671719074249,-0.2935372292995453
179,0.8950000000000007,0,0.34739306569099426,-1.2455482482910156,-0.013495092280209064,-0.5525161623954773,0.2977191209793091,0.3800036311149597,-0.15836066007614136,-0.2858102321624756,-0.04406147450208664,0.40743857622146606,-0.42999133467674255
180,0.9000000000000007,0,0.34763842821121216,-1.2785499095916748,-0.06355773657560349,-0.3922557532787323,0.3746226131916046,0.17990058660507202,-0.30386418104171753,-0.2784024477005005,-0.04379921779036522,0.39217516779899597,-0.4139854907989502
181,0.9050000000000007,0,0.3507326543331146,-1.2894313335418701,-0.0489344596862793,-0.3181237280368805,0.3828320801258087,0.03963421285152435,-0.38435155153274536,-0.253042608499527,-0.07656892389059067,0.3831636607646942,-0.4224335849285126
182,0.9100000000000007,0,0.35212916135787964,-1.2972326278686523,-0.042084965854883194,-0.27561020851135254,0.3812301456928253,-0.033407047390937805,-0.41799914836883545,-0.1710336059331894,-0.21472512185573578,0.10718895494937897,0.08320692926645279
183,0.9150000000000007,0,0.33617323637008667,-1.2899380922317505,-0.005935949273407459,-0.20908203721046448,0.21512077748775482,-0.14753012359142303,-0.1812661737203598,-0.07740684598684311,-0.356294721364975,-0.03651120141148567,0.33979275822639465
184,0.9200000000000007,0,0.3327254354953766,-1.2825095653533936,0.025836102664470673,-0.12440399080514908,0.05325792729854584,-0.2786812484264374,0.05317992344498634,-0.039602551609277725,-0.40888938307762146,-0.03683492913842201,0.3276593089103699
185,0.9250000000000007,0,0.33653971552848816,-1.2841836214065552,0.014128612354397774,-0.06881225854158401,-0.006819035857915878,-0.3604332506656647,0.2237658053636551,-0.004785139113664627,-0.4550473392009735,-0.0007945428369566798,0.23443512618541718
186,0.9300000000000007,0,0.34043291211128235,-1.2846310138702393,-0.00013429770478978753,-0.029054850339889526,-0.0006776751251891255,-0.42008236050605774,0.24133707582950592,0.027891241014003754,-0.4963756799697876,0.09808751195669174,0.036040473729372025
187,0.9350000000000007,0,0.33611777424812317,-1.2775325775146484,0.006610670126974583,0.006655420176684856,0.06263557076454163,-0.46813520789146423,0.11711478978395462,0.08860437572002411,-0.5679791569709778,0.021748846396803856,0.16646616160869598
188,0.9400000000000007,0,0.33819761872291565,-1.2632492780685425,0.02554687112569809,0.05890312418341637,0.03621092811226845,-0.5308959484100342,0.14803746342658997,0.11715023219585419,-0.5992598533630371,0.01432932261377573,0.16754169762134552
189,0.9450000000000007,0,0.3402864933013916,-1.2458088397979736,0.04257041960954666,0.09630008041858673,0.021852409467101097,-0.5738261342048645,0.16260990500450134,0.14469394087791443,-0.6279488205909729,0.06515135616064072,0.04636937752366066
190,0.9500000000000007,0,0.3403076231479645,-1.2307429313659668,0.052418164908885956,0.12795983254909515,0.05527784302830696,-0.6077321171760559,0.10244826227426529,0.17131748795509338,-0.6542320847511292,0.050029732286930084,0.06184736639261246
191,0.9550000000000007,0,0.3402414917945862,-1.2299832105636597,0.05240650102496147,0.15519745647907257,0.06107567995786667,-0.6369970440864563,0.09323851019144058,0.22202856838703156,-0.7001440525054932,0.0419028177857399,0.06417788565158844
192,0.9600000000000007,0,0.33889901638031006,-1.2376614809036255,0.05239083245396614,0.1973104178905487,0.055342525243759155,-0.6767212152481079,0.0871618241071701,0.24617034196853638,-0.7199531197547913,0.04113398864865303,0.052682019770145416
193,0.9650000000000007,0,0.3367994427680969,-1.2501695156097412,0.05237044394016266,0.22848685085773468,0.049210283905267715,-0.7038544416427612,0.07153299450874329,0.26951420307159424,-0.7377429008483887,0.043917421251535416,0.021540604531764984
194,0.9700000000000008,0,0.3346307873725891,-1.264023780822754,0.05236469954252243,0.2546115219593048,0.04776570945978165,-0.7251068353652954,0.04412046819925308,0.29205456376075745,-0.7535496354103088,0.048466913402080536,2.5387396817677654e-05
195,0.9750000000000008,0,0.332957923412323,-1.2769379615783691,0.05227741226553917,0.27852943539619446,0.04789268970489502,-0.7429104447364807,0.016238505020737648,0.33465951681137085,-0.7792940735816956,0.04156329482793808,4.0509242282219665e-14
196,0.9800000000000008,0,0.3318479061126709,-1.2880359888076782,0.050112225115299225,0.3140292763710022,0.04390677064657211,-0.7657356262207031,0.006163000129163265,0.3546740710735321,-0.7892458438873291,0.03464217483997345,-8.74138001566438e-19
197,0.9850000000000008,0,0.33108949661254883,-1.2963006496429443,0.04959839954972267,0.340058833360672,0.03758011385798454,-0.7804215550422668,0.0017217140411958098,0.3737868368625641,-0.7972458004951477,0.020791715011000633,-2.0398065316840075e-06
198,0.9900000000000008,0,0.33058401942253113,-1.3017340898513794,0.05237278714776039,0.3615838587284088,0.027242032811045647,-0.7909109592437744,0.0011918105883523822,0.3919590711593628,-0.8032812476158142,0.013946563005447388,-0.00015957483265083283
199,0.9950000000000008,0,0.3301319479942322,-1.3076550960540771,0.05236309394240379,0.380851149559021,0.019879711791872978,-0.7986142635345459,0.002275779377669096,0.42530402541160583,-0.8093739748001099,0.007735313847661018,-0.0015092008979991078
200,1.0000000000000007,0,0.3297121822834015,-1.313664436340332,0.05236494541168213,0.40890878438949585,0.013245951384305954,-0.8053103685379028,0.0017714095301926136,0.44037798047065735,-0.8093740344047546,0.002217458561062813,-0.0041613201610744
201,1.0050000000000006,0,0.3293074369430542,-1.3201098442077637,0.05236133188009262,0.4289131462574005,0.0070619964972138405,-0.8077757358551025,-0.0004894582089036703,0.4543347656726837,-0.8073328137397766,0.0,0.0
202,1.0100000000000005,0,0.3289477527141571,-1.326636552810669,0.050562649965286255,0.4450734257698059,0.0023810560815036297,-0.807400107383728,-0.0004422907659318298,0.467157244682312,-0.8032814860343933,-0.013739379122853279,-0.00022922091011423618
203,1.0150000000000003,0,0.3287104666233063,-1.331486463546753,0.052363693714141846,0.4590110182762146,-0.00691505940631032,-0.804728627204895,0.0012354981154203415,0.478826642036438,-0.7972461581230164,-0.020789477974176407,-2.1567559542745585e-06
204,1.0200000000000002,0,0.32844260334968567,-1.3378106355667114,0.05236044526100159,0.47142815589904785,-0.01468477863818407,-0.7999506592750549,0.0022199153900146484,0.4986189305782318,-0.7792946100234985,-0.027717730030417442,-4.093597960608264e-10
205,1.0250000000000001,0,0.3282051682472229,-1.344640851020813,0.05235811322927475,0.4884760081768036,-0.022329436615109444,-0.786876380443573,0.0018852129578590393,0.5066923499107361,-0.7673968076705933,-0.03464217483997345,-1.2883371127737908e-17
206,1.03,0,0.32800957560539246,-1.3518515825271606,0.05224419757723808,0.500008225440979,-0.029958829283714294,-0.7745223641395569,0.001039960770867765,0.5135132074356079,-0.7535504102706909,-0.048483915627002716,6.533777195727453e-06
207,1.035,0,0.32786139845848083,-1.3602312803268433,0.05234959349036217,0.5083637237548828,-0.04046124964952469,-0.7612631320953369,0.002413586713373661,0.5190494656562805,-0.7377438545227051,-0.06685014814138412,0.02150624245405197
208,1.0399999999999998,0,0.3277967572212219,-1.3698316812515259,0.051798030734062195,0.5150890350341797,-0.05710273236036301,-0.7463773488998413,0.014599266462028027,0.5261170268058777,-0.700145423412323,-0.08331301808357239,0.03944200277328491
209,1.0449999999999997,0,0.32784003019332886,-1.3801634311676025,0.04941118508577347,0.5219510197639465,-0.07372096180915833,-0.7171990871429443,0.030566222965717316,0.5275569558143616,-0.6782639026641846,-0.09726879745721817,0.05268198996782303
210,1.0499999999999996,0,0.32800373435020447,-1.39117431640625,0.04611215367913246,0.5254617929458618,-0.08879033476114273,-0.6926029324531555,0.04485213756561279,0.5275210738182068,-0.6542266607284546,-0.11735507100820541,0.06450878828763962
211,1.0549999999999995,0,0.3283848762512207,-1.4023826122283936,0.04481923580169678,0.526562511920929,-0.10674208402633667,-0.6683892607688904,0.05819953605532646,0.5259431600570679,-0.6279422640800476,-0.11457469314336777,0.04636938497424126
212,1.0599999999999994,0,0.3286333978176117,-1.41554594039917,0.04084210470318794,0.5260757803916931,-0.11189723759889603,-0.6428616046905518,0.051310162991285324,0.5177504420280457,-0.5679791569709778,-0.11761250346899033,0.03916453197598457
213,1.0649999999999993,0,0.3290434181690216,-1.430357575416565,0.034967392683029175,0.5206909775733948,-0.11569203436374664,-0.5956562757492065,0.04391708970069885,0.5108517408370972,-0.5338191390037537,-0.12943927943706512,0.04847518354654312
214,1.0699999999999992,0,0.3297934830188751,-1.447122573852539,0.02736809477210045,0.514352023601532,-0.12458553165197372,-0.5566580891609192,0.04691179469227791,0.5018036961555481,-0.4963757395744324,-0.11594824492931366,-0.0026050545275211334
215,1.074999999999999,0,0.33075401186943054,-1.4661967754364014,0.020306924358010292,0.5061019659042358,-0.11901495605707169,-0.5186786651611328,0.016315177083015442,0.49027541279792786,-0.4550474286079407,-0.10310613363981247,-0.03936135396361351
216,1.079999999999999,0,0.33240801095962524,-1.4884742498397827,0.010240079835057259,0.49602192640304565,-0.1094232127070427,-0.4785626232624054,-0.01992703042924404,0.45737674832344055,-0.35629454255104065,-0.16176900267601013,0.05777426064014435
217,1.0849999999999989,0,0.33460119366645813,-1.5125287771224976,-0.0015987131046131253,0.4718035161495209,-0.14334675669670105,-0.4014882445335388,0.026719747111201286,0.4334763288497925,-0.29414892196655273,-0.16573433578014374,0.05275983735918999
218,1.0899999999999987,0,0.33773273229599,-1.5420594215393066,-0.020136836916208267,0.44731175899505615,-0.1574811488389969,-0.33386701345443726,0.043930456042289734,0.39992305636405945,-0.2147110104560852,-0.16653023660182953,0.02881629392504692
219,1.0949999999999986,0,0.3420616090297699,-1.575505256652832,-0.03797181323170662,0.41710615158081055,-0.163270503282547,-0.2588184177875519,0.034853897988796234,0.3347034454345703,-0.07667262107133865,-0.16563379764556885,0.01391661912202835
220,1.0999999999999985,0,0.34061309695243835,-1.610124111175537,-0.060568917542696,0.3657851219177246,-0.16452357172966003,-0.14761106669902802,0.020788082852959633,0.33254238963127136,-0.04404977709054947,0.07681102305650711,-0.4535382091999054
221,1.1049999999999984,0,0.3373638391494751,-1.63228440284729,-0.08688569813966751,0.3444553315639496,-0.016552403569221497,-0.08481770008802414,-0.22760574519634247,0.5355671644210815,-0.4117862284183502,-0.21480786800384521,0.08089505881071091
222,1.1099999999999983,0,0.34825998544692993,-1.631688117980957,-0.060392629355192184,0.46112504601478577,-0.13367290794849396,-0.2719411849975586,-0.04025514796376228,0.23693431913852692,0.16054847836494446,-0.37609776854515076,0.3585606515407562
223,1.1149999999999982,0,0.34749042987823486,-1.6193366050720215,0.002609351184219122,0.3272665739059448,-0.29228878021240234,-0.07183094322681427,0.16661857068538666,0.5529367327690125,-0.42078569531440735,-0.304473876953125,0.21144278347492218
224,1.119999999999998,0,0.35529422760009766,-1.643127202987671,-0.04392550140619278,0.46253713965415955,-0.29595503211021423,-0.2657035291194916,0.19976794719696045,0.4099148213863373,-0.13483503460884094,0.03458372876048088,-0.4370674192905426
225,1.124999999999998,0,0.35047540068626404,-1.6675329208374023,-0.08288846909999847,0.438755601644516,-0.12198630720376968,-0.16826215386390686,-0.04583108797669411,0.5915535092353821,-0.4740983843803406,-0.07249630987644196,-0.24849478900432587
226,1.129999999999998,0,0.35959914326667786,-1.6740158796310425,-0.08193031698465347,0.5321272015571594,-0.08744986355304718,-0.3508961796760559,-0.1731022447347641,0.3114842176437378,0.0673629641532898,-0.31582626700401306,0.18485207855701447
227,1.1349999999999978,0,0.3516254723072052,-1.6485742330551147,-0.017008420079946518,0.3952289819717407,-0.2346518635749817,-0.1675209105014801,0.026928460225462914,0.003149305935949087,0.653435230255127,-0.5064866542816162,0.5284179449081421
228,1.1399999999999977,0,0.350383996963501,-1.6182968616485596,0.05248917266726494,0.2060321867465973,-0.4021291732788086,0.03972373530268669,0.2681695520877838,0.5216109156608582,-0.30859142541885376,-0.1602317988872528,-0.1353117823600769
229,1.1449999999999976,0,0.35005703568458557,-1.6583561897277832,-0.0651714950799942,0.3934670090675354,-0.25314226746559143,-0.10076767206192017,0.03492065891623497,-0.7041095495223999,1.994901418685913,0.1966519057750702,-0.815616250038147
230,1.1499999999999975,0,0.34671133756637573,-1.6533223390579224,-0.04572085663676262,0.25252583622932434,-0.06836970150470734,0.10749924927949905,-0.21618762612342834,0.42356282472610474,-0.11481402814388275,-0.22236691415309906,-0.05317847803235054
231,1.1549999999999974,0,0.3449589014053345,-1.6375828981399536,0.007828302681446075,0.33945780992507935,-0.1400102972984314,-0.023326240479946136,-0.11694608628749847,1.0278955698013306,-1.2505321502685547,-0.5049808025360107,0.47286656498908997
232,1.1599999999999973,0,0.34913370013237,-1.6292853355407715,0.05242473632097244,0.5321110486984253,-0.33482804894447327,-0.21555621922016144,0.13174942135810852,0.7738302946090698,-0.8635997176170349,-0.3150075376033783,0.09452693164348602
233,1.1649999999999971,0,0.3523402214050293,-1.6487306356430054,0.036028020083904266,0.6838237047195435,-0.3272199332714081,-0.41400301456451416,0.10717371106147766,0.5648818612098694,-0.381156861782074,0.37555044889450073,-1.2123249769210815
234,1.169999999999997,0,0.3514067530632019,-1.6724212169647217,0.006199613679200411,0.6172219514846802,-0.16039857268333435,-0.39286282658576965,-0.1436314880847931,0.49294787645339966,-0.24790070950984955,0.31659817695617676,-1.1259106397628784
235,1.174999999999997,0,0.36719799041748047,-1.7059149742126465,-0.05650739371776581,0.5384488105773926,0.03746017441153526,-0.30159270763397217,-0.3950428366661072,0.23898805677890778,0.2224525660276413,0.2866326570510864,-1.081304669380188
236,1.1799999999999968,0,0.3559790551662445,-1.7014174461364746,-0.017911693081259727,0.3713645339012146,0.1922721266746521,-0.08645349740982056,-0.6422854065895081,-0.5775256156921387,1.7450098991394043,0.08177299052476883,-0.7084711790084839
